id,row,col,time, time_delta(s) 
76,99,51,2022-01-30 16:27:54,5274
76,96,50,2022-01-30 16:27:55,5275
76,93,50,2022-01-30 16:27:56,5276
76,90,47,2022-01-30 16:27:57,5277
76,87,44,2022-01-30 16:27:58,5278
76,84,41,2022-01-30 16:27:59,5279
76,81,38,2022-01-30 16:28:00,5280
76,78,35,2022-01-30 16:28:01,5281
76,75,32,2022-01-30 16:28:02,5282
76,72,29,2022-01-30 16:28:03,5283
76,69,26,2022-01-30 16:28:04,5284
76,66,23,2022-01-30 16:28:05,5285
76,63,21,2022-01-30 16:28:06,5286
76,60,21,2022-01-30 16:28:07,5287
76,57,21,2022-01-30 16:28:08,5288
76,54,21,2022-01-30 16:28:09,5289
76,51,21,2022-01-30 16:28:10,5290
76,48,21,2022-01-30 16:28:11,5291
76,45,21,2022-01-30 16:28:12,5292
76,42,18,2022-01-30 16:28:13,5293
76,39,15,2022-01-30 16:28:14,5294
76,36,12,2022-01-30 16:28:15,5295
76,33,9,2022-01-30 16:28:16,5296
76,30,7,2022-01-30 16:28:17,5297
76,27,7,2022-01-30 16:28:18,5298
76,24,7,2022-01-30 16:28:19,5299
76,21,7,2022-01-30 16:28:20,5300
76,18,7,2022-01-30 16:28:21,5301
76,15,7,2022-01-30 16:28:22,5302
76,12,7,2022-01-30 16:28:23,5303
76,9,7,2022-01-30 16:28:24,5304
76,9,7,2022-01-30 16:28:25,5305
76,9,7,2022-01-30 16:28:26,5306
76,9,7,2022-01-30 16:28:27,5307
76,9,7,2022-01-30 16:28:28,5308
76,9,7,2022-01-30 16:28:29,5309
76,9,7,2022-01-30 16:28:30,5310
76,9,7,2022-01-30 16:28:31,5311
76,9,7,2022-01-30 16:28:32,5312
76,9,7,2022-01-30 16:28:33,5313
76,9,7,2022-01-30 16:28:34,5314
76,9,7,2022-01-30 16:28:35,5315
76,9,7,2022-01-30 16:28:36,5316
76,9,7,2022-01-30 16:28:37,5317
76,9,7,2022-01-30 16:28:38,5318
76,9,7,2022-01-30 16:28:39,5319
76,9,7,2022-01-30 16:28:40,5320
76,9,7,2022-01-30 16:28:41,5321
76,9,7,2022-01-30 16:28:42,5322
76,9,7,2022-01-30 16:28:43,5323
76,9,7,2022-01-30 16:28:44,5324
76,9,7,2022-01-30 16:28:45,5325
76,9,7,2022-01-30 16:28:46,5326
76,9,7,2022-01-30 16:28:47,5327
76,9,7,2022-01-30 16:28:48,5328
76,9,7,2022-01-30 16:28:49,5329
76,9,7,2022-01-30 16:28:50,5330
76,9,7,2022-01-30 16:28:51,5331
76,9,7,2022-01-30 16:28:52,5332
76,9,7,2022-01-30 16:28:53,5333
76,9,7,2022-01-30 16:28:54,5334
76,9,7,2022-01-30 16:28:55,5335
76,9,7,2022-01-30 16:28:56,5336
76,9,7,2022-01-30 16:28:57,5337
76,9,7,2022-01-30 16:28:58,5338
76,9,7,2022-01-30 16:28:59,5339
76,9,7,2022-01-30 16:29:00,5340
76,9,7,2022-01-30 16:29:01,5341
76,9,7,2022-01-30 16:29:02,5342
76,9,7,2022-01-30 16:29:03,5343
76,9,7,2022-01-30 16:29:04,5344
76,9,7,2022-01-30 16:29:05,5345
76,9,7,2022-01-30 16:29:06,5346
76,9,7,2022-01-30 16:29:07,5347
76,9,7,2022-01-30 16:29:08,5348
76,9,7,2022-01-30 16:29:09,5349
76,9,7,2022-01-30 16:29:10,5350
76,9,7,2022-01-30 16:29:11,5351
76,9,7,2022-01-30 16:29:12,5352
76,9,7,2022-01-30 16:29:13,5353
76,9,7,2022-01-30 16:29:14,5354
76,9,7,2022-01-30 16:29:15,5355
76,9,7,2022-01-30 16:29:16,5356
76,9,7,2022-01-30 16:29:17,5357
76,9,7,2022-01-30 16:29:18,5358
76,9,7,2022-01-30 16:29:19,5359
