id,row,col,time, time_delta(s) 
31,99,51,2022-01-30 15:58:53,3533
31,96,50,2022-01-30 15:58:54,3534
31,93,50,2022-01-30 15:58:55,3535
31,90,47,2022-01-30 15:58:56,3536
31,87,44,2022-01-30 15:58:57,3537
31,84,41,2022-01-30 15:58:58,3538
31,81,38,2022-01-30 15:58:59,3539
31,78,35,2022-01-30 15:59:00,3540
31,75,32,2022-01-30 15:59:01,3541
31,72,29,2022-01-30 15:59:02,3542
31,69,26,2022-01-30 15:59:03,3543
31,66,23,2022-01-30 15:59:04,3544
31,65,20,2022-01-30 15:59:05,3545
31,65,17,2022-01-30 15:59:06,3546
31,65,14,2022-01-30 15:59:07,3547
31,65,11,2022-01-30 15:59:08,3548
31,65,8,2022-01-30 15:59:09,3549
31,65,8,2022-01-30 15:59:10,3550
31,65,8,2022-01-30 15:59:11,3551
31,65,8,2022-01-30 15:59:12,3552
31,65,8,2022-01-30 15:59:13,3553
31,65,8,2022-01-30 15:59:14,3554
31,65,8,2022-01-30 15:59:15,3555
31,65,8,2022-01-30 15:59:16,3556
31,65,8,2022-01-30 15:59:17,3557
31,65,8,2022-01-30 15:59:18,3558
31,65,8,2022-01-30 15:59:19,3559
31,65,8,2022-01-30 15:59:20,3560
31,65,8,2022-01-30 15:59:21,3561
31,65,8,2022-01-30 15:59:22,3562
31,65,8,2022-01-30 15:59:23,3563
31,65,8,2022-01-30 15:59:24,3564
31,65,8,2022-01-30 15:59:25,3565
31,65,8,2022-01-30 15:59:26,3566
31,65,8,2022-01-30 15:59:27,3567
31,65,8,2022-01-30 15:59:28,3568
31,65,8,2022-01-30 15:59:29,3569
31,65,8,2022-01-30 15:59:30,3570
31,65,8,2022-01-30 15:59:31,3571
31,65,8,2022-01-30 15:59:32,3572
31,65,8,2022-01-30 15:59:33,3573
31,65,8,2022-01-30 15:59:34,3574
31,65,8,2022-01-30 15:59:35,3575
31,65,8,2022-01-30 15:59:36,3576
31,65,8,2022-01-30 15:59:37,3577
31,65,8,2022-01-30 15:59:38,3578
31,65,8,2022-01-30 15:59:39,3579
31,65,8,2022-01-30 15:59:40,3580
31,65,8,2022-01-30 15:59:41,3581
31,65,8,2022-01-30 15:59:42,3582
31,65,8,2022-01-30 15:59:43,3583
31,65,8,2022-01-30 15:59:44,3584
31,65,8,2022-01-30 15:59:45,3585
31,65,8,2022-01-30 15:59:46,3586
31,65,8,2022-01-30 15:59:47,3587
31,65,8,2022-01-30 15:59:48,3588
31,65,8,2022-01-30 15:59:49,3589
31,65,8,2022-01-30 15:59:50,3590
31,65,8,2022-01-30 15:59:51,3591
31,65,8,2022-01-30 15:59:52,3592
31,65,8,2022-01-30 15:59:53,3593
31,65,8,2022-01-30 15:59:54,3594
31,65,8,2022-01-30 15:59:55,3595
31,65,8,2022-01-30 15:59:56,3596
31,65,8,2022-01-30 15:59:57,3597
31,65,8,2022-01-30 15:59:58,3598
31,65,8,2022-01-30 15:59:59,3599
31,65,8,2022-01-30 16:00:00,3600
31,65,8,2022-01-30 16:00:01,3601
31,65,8,2022-01-30 16:00:02,3602
31,65,8,2022-01-30 16:00:03,3603
31,65,8,2022-01-30 16:00:04,3604
31,65,8,2022-01-30 16:00:05,3605
31,65,8,2022-01-30 16:00:06,3606
31,65,8,2022-01-30 16:00:07,3607
31,65,8,2022-01-30 16:00:08,3608
31,65,8,2022-01-30 16:00:09,3609
31,65,8,2022-01-30 16:00:10,3610
31,65,8,2022-01-30 16:00:11,3611
31,65,8,2022-01-30 16:00:12,3612
31,65,8,2022-01-30 16:00:13,3613
31,65,8,2022-01-30 16:00:14,3614
31,65,8,2022-01-30 16:00:15,3615
31,65,8,2022-01-30 16:00:16,3616
31,65,8,2022-01-30 16:00:17,3617
31,65,8,2022-01-30 16:00:18,3618
31,65,8,2022-01-30 16:00:19,3619
31,65,8,2022-01-30 16:00:20,3620
31,65,8,2022-01-30 16:00:21,3621
31,65,8,2022-01-30 16:00:22,3622
31,65,8,2022-01-30 16:00:23,3623
31,65,8,2022-01-30 16:00:24,3624
31,65,8,2022-01-30 16:00:25,3625
31,65,8,2022-01-30 16:00:26,3626
31,65,8,2022-01-30 16:00:27,3627
31,65,8,2022-01-30 16:00:28,3628
31,65,8,2022-01-30 16:00:29,3629
31,65,8,2022-01-30 16:00:30,3630
31,65,8,2022-01-30 16:00:31,3631
31,65,8,2022-01-30 16:00:32,3632
31,65,8,2022-01-30 16:00:33,3633
31,65,8,2022-01-30 16:00:34,3634
31,65,8,2022-01-30 16:00:35,3635
31,65,8,2022-01-30 16:00:36,3636
31,65,8,2022-01-30 16:00:37,3637
31,65,8,2022-01-30 16:00:38,3638
31,65,8,2022-01-30 16:00:39,3639
31,65,8,2022-01-30 16:00:40,3640
31,65,8,2022-01-30 16:00:41,3641
31,65,8,2022-01-30 16:00:42,3642
31,65,8,2022-01-30 16:00:43,3643
31,65,8,2022-01-30 16:00:44,3644
31,65,8,2022-01-30 16:00:45,3645
31,65,8,2022-01-30 16:00:46,3646
31,65,8,2022-01-30 16:00:47,3647
31,65,8,2022-01-30 16:00:48,3648
31,65,8,2022-01-30 16:00:49,3649
31,65,8,2022-01-30 16:00:50,3650
31,65,8,2022-01-30 16:00:51,3651
31,65,8,2022-01-30 16:00:52,3652
31,65,8,2022-01-30 16:00:53,3653
31,65,8,2022-01-30 16:00:54,3654
31,65,8,2022-01-30 16:00:55,3655
31,65,8,2022-01-30 16:00:56,3656
31,65,8,2022-01-30 16:00:57,3657
31,65,8,2022-01-30 16:00:58,3658
31,65,8,2022-01-30 16:00:59,3659
31,65,8,2022-01-30 16:01:00,3660
31,65,8,2022-01-30 16:01:01,3661
31,65,8,2022-01-30 16:01:02,3662
31,65,8,2022-01-30 16:01:03,3663
31,65,8,2022-01-30 16:01:04,3664
31,65,8,2022-01-30 16:01:05,3665
31,65,8,2022-01-30 16:01:06,3666
31,65,8,2022-01-30 16:01:07,3667
31,65,8,2022-01-30 16:01:08,3668
31,65,8,2022-01-30 16:01:09,3669
31,99,51,2022-01-30 16:01:10,3670
31,96,50,2022-01-30 16:01:11,3671
31,93,50,2022-01-30 16:01:12,3672
31,90,47,2022-01-30 16:01:13,3673
31,87,44,2022-01-30 16:01:14,3674
31,84,41,2022-01-30 16:01:15,3675
31,81,38,2022-01-30 16:01:16,3676
31,78,35,2022-01-30 16:01:17,3677
31,75,32,2022-01-30 16:01:18,3678
31,72,29,2022-01-30 16:01:19,3679
31,69,26,2022-01-30 16:01:20,3680
31,66,23,2022-01-30 16:01:21,3681
31,65,20,2022-01-30 16:01:22,3682
31,65,17,2022-01-30 16:01:23,3683
31,65,14,2022-01-30 16:01:24,3684
31,65,11,2022-01-30 16:01:25,3685
31,65,8,2022-01-30 16:01:26,3686
31,65,8,2022-01-30 16:01:27,3687
31,65,8,2022-01-30 16:01:28,3688
31,65,8,2022-01-30 16:01:29,3689
31,65,8,2022-01-30 16:01:30,3690
31,65,8,2022-01-30 16:01:31,3691
31,65,8,2022-01-30 16:01:32,3692
31,65,8,2022-01-30 16:01:33,3693
31,65,8,2022-01-30 16:01:34,3694
31,65,8,2022-01-30 16:01:35,3695
31,65,8,2022-01-30 16:01:36,3696
31,65,8,2022-01-30 16:01:37,3697
31,65,8,2022-01-30 16:01:38,3698
31,65,8,2022-01-30 16:01:39,3699
31,65,8,2022-01-30 16:01:40,3700
31,65,8,2022-01-30 16:01:41,3701
31,65,8,2022-01-30 16:01:42,3702
31,65,8,2022-01-30 16:01:43,3703
31,65,8,2022-01-30 16:01:44,3704
31,65,8,2022-01-30 16:01:45,3705
31,65,8,2022-01-30 16:01:46,3706
31,65,8,2022-01-30 16:01:47,3707
31,65,8,2022-01-30 16:01:48,3708
31,65,8,2022-01-30 16:01:49,3709
31,65,8,2022-01-30 16:01:50,3710
31,65,8,2022-01-30 16:01:51,3711
31,65,8,2022-01-30 16:01:52,3712
31,65,8,2022-01-30 16:01:53,3713
31,65,8,2022-01-30 16:01:54,3714
31,65,8,2022-01-30 16:01:55,3715
31,65,8,2022-01-30 16:01:56,3716
31,65,8,2022-01-30 16:01:57,3717
31,65,8,2022-01-30 16:01:58,3718
31,65,8,2022-01-30 16:01:59,3719
31,65,8,2022-01-30 16:02:00,3720
31,65,8,2022-01-30 16:02:01,3721
31,65,8,2022-01-30 16:02:02,3722
31,65,8,2022-01-30 16:02:03,3723
31,65,8,2022-01-30 16:02:04,3724
31,65,8,2022-01-30 16:02:05,3725
31,65,8,2022-01-30 16:02:06,3726
31,65,8,2022-01-30 16:02:07,3727
31,65,8,2022-01-30 16:02:08,3728
31,65,8,2022-01-30 16:02:09,3729
31,65,8,2022-01-30 16:02:10,3730
31,65,8,2022-01-30 16:02:11,3731
31,65,8,2022-01-30 16:02:12,3732
31,65,8,2022-01-30 16:02:13,3733
31,65,8,2022-01-30 16:02:14,3734
31,65,8,2022-01-30 16:02:15,3735
31,65,8,2022-01-30 16:02:16,3736
31,65,8,2022-01-30 16:02:17,3737
31,65,8,2022-01-30 16:02:18,3738
31,65,8,2022-01-30 16:02:19,3739
31,65,8,2022-01-30 16:02:20,3740
31,65,8,2022-01-30 16:02:21,3741
31,65,8,2022-01-30 16:02:22,3742
31,65,8,2022-01-30 16:02:23,3743
31,65,8,2022-01-30 16:02:24,3744
31,65,8,2022-01-30 16:02:25,3745
31,65,8,2022-01-30 16:02:26,3746
31,65,8,2022-01-30 16:02:27,3747
31,65,8,2022-01-30 16:02:28,3748
31,65,8,2022-01-30 16:02:29,3749
31,65,8,2022-01-30 16:02:30,3750
31,65,8,2022-01-30 16:02:31,3751
31,65,8,2022-01-30 16:02:32,3752
31,65,8,2022-01-30 16:02:33,3753
31,65,8,2022-01-30 16:02:34,3754
31,65,8,2022-01-30 16:02:35,3755
31,65,8,2022-01-30 16:02:36,3756
31,65,8,2022-01-30 16:02:37,3757
31,65,8,2022-01-30 16:02:38,3758
31,65,8,2022-01-30 16:02:39,3759
31,65,8,2022-01-30 16:02:40,3760
31,65,8,2022-01-30 16:02:41,3761
31,65,8,2022-01-30 16:02:42,3762
31,65,8,2022-01-30 16:02:43,3763
31,65,8,2022-01-30 16:02:44,3764
31,65,8,2022-01-30 16:02:45,3765
31,65,8,2022-01-30 16:02:46,3766
31,65,8,2022-01-30 16:02:47,3767
31,65,8,2022-01-30 16:02:48,3768
31,65,8,2022-01-30 16:02:49,3769
31,65,8,2022-01-30 16:02:50,3770
31,65,8,2022-01-30 16:02:51,3771
31,65,8,2022-01-30 16:02:52,3772
31,65,8,2022-01-30 16:02:53,3773
31,65,8,2022-01-30 16:02:54,3774
31,65,8,2022-01-30 16:02:55,3775
31,65,8,2022-01-30 16:02:56,3776
31,65,8,2022-01-30 16:02:57,3777
31,65,8,2022-01-30 16:02:58,3778
31,65,8,2022-01-30 16:02:59,3779
31,65,8,2022-01-30 16:03:00,3780
31,65,8,2022-01-30 16:03:01,3781
31,65,8,2022-01-30 16:03:02,3782
31,65,8,2022-01-30 16:03:03,3783
31,65,8,2022-01-30 16:03:04,3784
31,65,8,2022-01-30 16:03:05,3785
31,65,8,2022-01-30 16:03:06,3786
31,65,8,2022-01-30 16:03:07,3787
31,65,8,2022-01-30 16:03:08,3788
31,65,8,2022-01-30 16:03:09,3789
31,65,8,2022-01-30 16:03:10,3790
31,65,8,2022-01-30 16:03:11,3791
31,65,8,2022-01-30 16:03:12,3792
31,65,8,2022-01-30 16:03:13,3793
31,65,8,2022-01-30 16:03:14,3794
31,65,8,2022-01-30 16:03:15,3795
31,65,8,2022-01-30 16:03:16,3796
31,65,8,2022-01-30 16:03:17,3797
31,65,8,2022-01-30 16:03:18,3798
31,65,8,2022-01-30 16:03:19,3799
31,65,8,2022-01-30 16:03:20,3800
31,65,8,2022-01-30 16:03:21,3801
31,65,8,2022-01-30 16:03:22,3802
31,65,8,2022-01-30 16:03:23,3803
31,65,8,2022-01-30 16:03:24,3804
31,65,8,2022-01-30 16:03:25,3805
31,65,8,2022-01-30 16:03:26,3806
31,65,7,2022-01-30 16:03:27,3807
31,62,10,2022-01-30 16:03:28,3808
31,59,13,2022-01-30 16:03:29,3809
31,56,16,2022-01-30 16:03:30,3810
31,53,17,2022-01-30 16:03:31,3811
31,50,17,2022-01-30 16:03:32,3812
31,47,17,2022-01-30 16:03:33,3813
31,44,17,2022-01-30 16:03:34,3814
31,41,17,2022-01-30 16:03:35,3815
31,38,17,2022-01-30 16:03:36,3816
31,35,17,2022-01-30 16:03:37,3817
31,32,17,2022-01-30 16:03:38,3818
31,29,17,2022-01-30 16:03:39,3819
31,26,17,2022-01-30 16:03:40,3820
31,23,17,2022-01-30 16:03:41,3821
31,20,17,2022-01-30 16:03:42,3822
31,17,17,2022-01-30 16:03:43,3823
31,14,17,2022-01-30 16:03:44,3824
31,11,17,2022-01-30 16:03:45,3825
31,8,17,2022-01-30 16:03:46,3826
31,8,17,2022-01-30 16:03:47,3827
31,8,17,2022-01-30 16:03:48,3828
31,8,17,2022-01-30 16:03:49,3829
31,8,17,2022-01-30 16:03:50,3830
31,8,17,2022-01-30 16:03:51,3831
31,8,17,2022-01-30 16:03:52,3832
31,8,17,2022-01-30 16:03:53,3833
31,8,17,2022-01-30 16:03:54,3834
31,8,17,2022-01-30 16:03:55,3835
31,8,17,2022-01-30 16:03:56,3836
31,8,17,2022-01-30 16:03:57,3837
31,8,17,2022-01-30 16:03:58,3838
31,8,17,2022-01-30 16:03:59,3839
31,8,17,2022-01-30 16:04:00,3840
31,8,17,2022-01-30 16:04:01,3841
31,8,17,2022-01-30 16:04:02,3842
31,8,17,2022-01-30 16:04:03,3843
31,8,17,2022-01-30 16:04:04,3844
