id,row,col,time, time_delta(s) 
83,99,51,2022-01-30 16:30:46,5446
83,96,50,2022-01-30 16:30:47,5447
83,93,50,2022-01-30 16:30:48,5448
83,90,47,2022-01-30 16:30:49,5449
83,87,44,2022-01-30 16:30:50,5450
83,84,41,2022-01-30 16:30:51,5451
83,81,38,2022-01-30 16:30:52,5452
83,79,35,2022-01-30 16:30:53,5453
83,79,32,2022-01-30 16:30:54,5454
83,79,29,2022-01-30 16:30:55,5455
83,79,26,2022-01-30 16:30:56,5456
83,79,23,2022-01-30 16:30:57,5457
83,79,20,2022-01-30 16:30:58,5458
83,79,17,2022-01-30 16:30:59,5459
83,79,14,2022-01-30 16:31:00,5460
83,79,11,2022-01-30 16:31:01,5461
83,79,8,2022-01-30 16:31:02,5462
83,79,8,2022-01-30 16:31:03,5463
83,79,8,2022-01-30 16:31:04,5464
83,79,8,2022-01-30 16:31:05,5465
83,79,8,2022-01-30 16:31:06,5466
83,79,8,2022-01-30 16:31:07,5467
83,79,8,2022-01-30 16:31:08,5468
83,79,8,2022-01-30 16:31:09,5469
83,79,8,2022-01-30 16:31:10,5470
83,79,8,2022-01-30 16:31:11,5471
83,79,8,2022-01-30 16:31:12,5472
83,79,8,2022-01-30 16:31:13,5473
83,79,8,2022-01-30 16:31:14,5474
83,79,8,2022-01-30 16:31:15,5475
83,79,8,2022-01-30 16:31:16,5476
83,79,8,2022-01-30 16:31:17,5477
83,79,8,2022-01-30 16:31:18,5478
83,79,8,2022-01-30 16:31:19,5479
83,79,8,2022-01-30 16:31:20,5480
83,79,8,2022-01-30 16:31:21,5481
83,79,8,2022-01-30 16:31:22,5482
83,79,8,2022-01-30 16:31:23,5483
83,79,8,2022-01-30 16:31:24,5484
83,79,8,2022-01-30 16:31:25,5485
83,79,8,2022-01-30 16:31:26,5486
83,79,8,2022-01-30 16:31:27,5487
83,79,8,2022-01-30 16:31:28,5488
83,79,8,2022-01-30 16:31:29,5489
83,79,8,2022-01-30 16:31:30,5490
83,79,8,2022-01-30 16:31:31,5491
83,79,8,2022-01-30 16:31:32,5492
83,79,8,2022-01-30 16:31:33,5493
83,79,8,2022-01-30 16:31:34,5494
83,79,8,2022-01-30 16:31:35,5495
83,79,8,2022-01-30 16:31:36,5496
83,79,8,2022-01-30 16:31:37,5497
83,79,8,2022-01-30 16:31:38,5498
83,79,8,2022-01-30 16:31:39,5499
83,79,8,2022-01-30 16:31:40,5500
83,79,8,2022-01-30 16:31:41,5501
83,79,8,2022-01-30 16:31:42,5502
83,79,8,2022-01-30 16:31:43,5503
83,79,8,2022-01-30 16:31:44,5504
83,79,8,2022-01-30 16:31:45,5505
