id,row,col,time, time_delta(s) 
106,99,51,2022-01-30 16:38:04,5884
106,96,50,2022-01-30 16:38:05,5885
106,93,50,2022-01-30 16:38:06,5886
106,90,47,2022-01-30 16:38:07,5887
106,87,44,2022-01-30 16:38:08,5888
106,84,41,2022-01-30 16:38:09,5889
106,81,38,2022-01-30 16:38:10,5890
106,78,35,2022-01-30 16:38:11,5891
106,75,32,2022-01-30 16:38:12,5892
106,72,29,2022-01-30 16:38:13,5893
106,69,26,2022-01-30 16:38:14,5894
106,66,23,2022-01-30 16:38:15,5895
106,63,21,2022-01-30 16:38:16,5896
106,60,21,2022-01-30 16:38:17,5897
106,57,21,2022-01-30 16:38:18,5898
106,54,21,2022-01-30 16:38:19,5899
106,51,21,2022-01-30 16:38:20,5900
106,48,21,2022-01-30 16:38:21,5901
106,45,21,2022-01-30 16:38:22,5902
106,42,18,2022-01-30 16:38:23,5903
106,39,15,2022-01-30 16:38:24,5904
106,36,12,2022-01-30 16:38:25,5905
106,33,9,2022-01-30 16:38:26,5906
106,30,7,2022-01-30 16:38:27,5907
106,27,7,2022-01-30 16:38:28,5908
106,24,7,2022-01-30 16:38:29,5909
106,21,7,2022-01-30 16:38:30,5910
106,18,7,2022-01-30 16:38:31,5911
106,15,7,2022-01-30 16:38:32,5912
106,12,7,2022-01-30 16:38:33,5913
106,9,7,2022-01-30 16:38:34,5914
106,6,7,2022-01-30 16:38:35,5915
106,3,7,2022-01-30 16:38:36,5916
106,99,51,2022-01-30 16:38:37,5917
106,96,50,2022-01-30 16:38:38,5918
106,93,50,2022-01-30 16:38:39,5919
106,90,47,2022-01-30 16:38:40,5920
106,87,44,2022-01-30 16:38:41,5921
106,84,41,2022-01-30 16:38:42,5922
106,81,38,2022-01-30 16:38:43,5923
106,78,35,2022-01-30 16:38:44,5924
106,75,32,2022-01-30 16:38:45,5925
106,72,29,2022-01-30 16:38:46,5926
106,69,26,2022-01-30 16:38:47,5927
106,66,23,2022-01-30 16:38:48,5928
106,63,21,2022-01-30 16:38:49,5929
106,60,21,2022-01-30 16:38:50,5930
106,57,21,2022-01-30 16:38:51,5931
106,54,21,2022-01-30 16:38:52,5932
106,51,21,2022-01-30 16:38:53,5933
106,48,21,2022-01-30 16:38:54,5934
106,45,21,2022-01-30 16:38:55,5935
106,42,18,2022-01-30 16:38:56,5936
106,39,15,2022-01-30 16:38:57,5937
106,36,12,2022-01-30 16:38:58,5938
106,33,9,2022-01-30 16:38:59,5939
106,30,7,2022-01-30 16:39:00,5940
106,27,7,2022-01-30 16:39:01,5941
106,24,7,2022-01-30 16:39:02,5942
106,21,7,2022-01-30 16:39:03,5943
106,18,7,2022-01-30 16:39:04,5944
106,15,7,2022-01-30 16:39:05,5945
106,12,7,2022-01-30 16:39:06,5946
106,9,7,2022-01-30 16:39:07,5947
106,6,7,2022-01-30 16:39:08,5948
106,3,7,2022-01-30 16:39:09,5949
106,2,7,2022-01-30 16:39:10,5950
106,5,8,2022-01-30 16:39:11,5951
106,8,10,2022-01-30 16:39:12,5952
106,11,13,2022-01-30 16:39:13,5953
106,14,16,2022-01-30 16:39:14,5954
106,17,17,2022-01-30 16:39:15,5955
106,20,17,2022-01-30 16:39:16,5956
106,23,17,2022-01-30 16:39:17,5957
106,26,17,2022-01-30 16:39:18,5958
106,29,17,2022-01-30 16:39:19,5959
106,32,17,2022-01-30 16:39:20,5960
106,35,17,2022-01-30 16:39:21,5961
106,38,17,2022-01-30 16:39:22,5962
106,41,17,2022-01-30 16:39:23,5963
106,44,17,2022-01-30 16:39:24,5964
106,47,17,2022-01-30 16:39:25,5965
106,50,17,2022-01-30 16:39:26,5966
106,53,17,2022-01-30 16:39:27,5967
106,56,17,2022-01-30 16:39:28,5968
106,59,17,2022-01-30 16:39:29,5969
106,62,17,2022-01-30 16:39:30,5970
106,65,17,2022-01-30 16:39:31,5971
106,68,17,2022-01-30 16:39:32,5972
106,71,17,2022-01-30 16:39:33,5973
106,74,17,2022-01-30 16:39:34,5974
106,77,17,2022-01-30 16:39:35,5975
106,80,17,2022-01-30 16:39:36,5976
106,83,17,2022-01-30 16:39:37,5977
106,86,17,2022-01-30 16:39:38,5978
106,89,17,2022-01-30 16:39:39,5979
106,92,17,2022-01-30 16:39:40,5980
106,92,17,2022-01-30 16:39:41,5981
106,92,17,2022-01-30 16:39:42,5982
106,92,17,2022-01-30 16:39:43,5983
106,92,17,2022-01-30 16:39:44,5984
106,92,17,2022-01-30 16:39:45,5985
106,92,17,2022-01-30 16:39:46,5986
106,92,17,2022-01-30 16:39:47,5987
106,92,17,2022-01-30 16:39:48,5988
106,92,17,2022-01-30 16:39:49,5989
106,92,17,2022-01-30 16:39:50,5990
106,92,17,2022-01-30 16:39:51,5991
106,92,17,2022-01-30 16:39:52,5992
106,92,17,2022-01-30 16:39:53,5993
106,92,17,2022-01-30 16:39:54,5994
106,92,17,2022-01-30 16:39:55,5995
