id,row,col,time, time_delta(s) 
70,99,51,2022-01-30 16:23:51,5031
70,96,50,2022-01-30 16:23:52,5032
70,93,50,2022-01-30 16:23:53,5033
70,90,47,2022-01-30 16:23:54,5034
70,87,44,2022-01-30 16:23:55,5035
70,84,41,2022-01-30 16:23:56,5036
70,81,38,2022-01-30 16:23:57,5037
70,78,35,2022-01-30 16:23:58,5038
70,75,32,2022-01-30 16:23:59,5039
70,72,29,2022-01-30 16:24:00,5040
70,69,26,2022-01-30 16:24:01,5041
70,66,23,2022-01-30 16:24:02,5042
70,63,21,2022-01-30 16:24:03,5043
70,60,21,2022-01-30 16:24:04,5044
70,57,21,2022-01-30 16:24:05,5045
70,54,21,2022-01-30 16:24:06,5046
70,51,21,2022-01-30 16:24:07,5047
70,48,21,2022-01-30 16:24:08,5048
70,45,21,2022-01-30 16:24:09,5049
70,42,18,2022-01-30 16:24:10,5050
70,39,15,2022-01-30 16:24:11,5051
70,36,12,2022-01-30 16:24:12,5052
70,33,9,2022-01-30 16:24:13,5053
70,30,7,2022-01-30 16:24:14,5054
70,27,7,2022-01-30 16:24:15,5055
70,24,7,2022-01-30 16:24:16,5056
70,21,7,2022-01-30 16:24:17,5057
70,18,7,2022-01-30 16:24:18,5058
70,15,7,2022-01-30 16:24:19,5059
70,12,7,2022-01-30 16:24:20,5060
70,9,7,2022-01-30 16:24:21,5061
70,6,7,2022-01-30 16:24:22,5062
70,3,7,2022-01-30 16:24:23,5063
70,3,7,2022-01-30 16:24:24,5064
70,3,7,2022-01-30 16:24:25,5065
70,3,7,2022-01-30 16:24:26,5066
70,3,7,2022-01-30 16:24:27,5067
70,3,7,2022-01-30 16:24:28,5068
70,3,7,2022-01-30 16:24:29,5069
70,3,7,2022-01-30 16:24:30,5070
70,3,7,2022-01-30 16:24:31,5071
70,3,7,2022-01-30 16:24:32,5072
70,3,7,2022-01-30 16:24:33,5073
70,3,7,2022-01-30 16:24:34,5074
70,3,7,2022-01-30 16:24:35,5075
70,3,7,2022-01-30 16:24:36,5076
70,3,7,2022-01-30 16:24:37,5077
70,3,7,2022-01-30 16:24:38,5078
70,3,7,2022-01-30 16:24:39,5079
70,3,7,2022-01-30 16:24:40,5080
70,3,7,2022-01-30 16:24:41,5081
70,3,7,2022-01-30 16:24:42,5082
70,3,7,2022-01-30 16:24:43,5083
70,3,7,2022-01-30 16:24:44,5084
70,3,7,2022-01-30 16:24:45,5085
70,3,7,2022-01-30 16:24:46,5086
