id,row,col,time, time_delta(s) 
67,99,51,2022-01-30 16:22:32,4952
67,96,50,2022-01-30 16:22:33,4953
67,93,50,2022-01-30 16:22:34,4954
67,90,47,2022-01-30 16:22:35,4955
67,87,44,2022-01-30 16:22:36,4956
67,84,41,2022-01-30 16:22:37,4957
67,81,38,2022-01-30 16:22:38,4958
67,78,35,2022-01-30 16:22:39,4959
67,75,32,2022-01-30 16:22:40,4960
67,72,29,2022-01-30 16:22:41,4961
67,69,26,2022-01-30 16:22:42,4962
67,66,23,2022-01-30 16:22:43,4963
67,63,21,2022-01-30 16:22:44,4964
67,60,21,2022-01-30 16:22:45,4965
67,57,21,2022-01-30 16:22:46,4966
67,54,21,2022-01-30 16:22:47,4967
67,51,21,2022-01-30 16:22:48,4968
67,48,21,2022-01-30 16:22:49,4969
67,45,21,2022-01-30 16:22:50,4970
67,42,18,2022-01-30 16:22:51,4971
67,39,15,2022-01-30 16:22:52,4972
67,36,12,2022-01-30 16:22:53,4973
67,33,9,2022-01-30 16:22:54,4974
67,30,7,2022-01-30 16:22:55,4975
67,27,7,2022-01-30 16:22:56,4976
67,24,7,2022-01-30 16:22:57,4977
67,21,7,2022-01-30 16:22:58,4978
67,18,7,2022-01-30 16:22:59,4979
67,15,7,2022-01-30 16:23:00,4980
67,12,7,2022-01-30 16:23:01,4981
67,9,7,2022-01-30 16:23:02,4982
67,6,7,2022-01-30 16:23:03,4983
67,3,7,2022-01-30 16:23:04,4984
67,3,7,2022-01-30 16:23:05,4985
67,3,7,2022-01-30 16:23:06,4986
67,3,7,2022-01-30 16:23:07,4987
67,3,7,2022-01-30 16:23:08,4988
67,3,7,2022-01-30 16:23:09,4989
67,3,7,2022-01-30 16:23:10,4990
67,3,7,2022-01-30 16:23:11,4991
67,3,7,2022-01-30 16:23:12,4992
67,3,7,2022-01-30 16:23:13,4993
67,3,7,2022-01-30 16:23:14,4994
67,3,7,2022-01-30 16:23:15,4995
67,3,7,2022-01-30 16:23:16,4996
67,3,7,2022-01-30 16:23:17,4997
67,3,7,2022-01-30 16:23:18,4998
67,3,7,2022-01-30 16:23:19,4999
67,3,7,2022-01-30 16:23:20,5000
67,3,7,2022-01-30 16:23:21,5001
67,3,7,2022-01-30 16:23:22,5002
67,3,7,2022-01-30 16:23:23,5003
67,3,7,2022-01-30 16:23:24,5004
67,3,7,2022-01-30 16:23:25,5005
67,3,7,2022-01-30 16:23:26,5006
67,3,7,2022-01-30 16:23:27,5007
67,3,7,2022-01-30 16:23:28,5008
67,3,7,2022-01-30 16:23:29,5009
67,3,7,2022-01-30 16:23:30,5010
67,3,7,2022-01-30 16:23:31,5011
67,3,7,2022-01-30 16:23:32,5012
67,3,7,2022-01-30 16:23:33,5013
67,3,7,2022-01-30 16:23:34,5014
67,3,7,2022-01-30 16:23:35,5015
67,3,7,2022-01-30 16:23:36,5016
67,3,7,2022-01-30 16:23:37,5017
67,3,7,2022-01-30 16:23:38,5018
67,3,7,2022-01-30 16:23:39,5019
67,3,7,2022-01-30 16:23:40,5020
67,3,7,2022-01-30 16:23:41,5021
67,3,7,2022-01-30 16:23:42,5022
67,3,7,2022-01-30 16:23:43,5023
67,3,7,2022-01-30 16:23:44,5024
67,3,7,2022-01-30 16:23:45,5025
67,3,7,2022-01-30 16:23:46,5026
67,3,7,2022-01-30 16:23:47,5027
67,3,7,2022-01-30 16:23:48,5028
67,3,7,2022-01-30 16:23:49,5029
67,3,7,2022-01-30 16:23:50,5030
67,3,7,2022-01-30 16:23:51,5031
67,3,7,2022-01-30 16:23:52,5032
67,3,7,2022-01-30 16:23:53,5033
67,3,7,2022-01-30 16:23:54,5034
67,3,7,2022-01-30 16:23:55,5035
67,3,7,2022-01-30 16:23:56,5036
67,3,7,2022-01-30 16:23:57,5037
67,3,7,2022-01-30 16:23:58,5038
67,3,7,2022-01-30 16:23:59,5039
67,3,7,2022-01-30 16:24:00,5040
67,3,7,2022-01-30 16:24:01,5041
67,3,7,2022-01-30 16:24:02,5042
67,3,7,2022-01-30 16:24:03,5043
67,3,7,2022-01-30 16:24:04,5044
67,3,7,2022-01-30 16:24:05,5045
67,3,7,2022-01-30 16:24:06,5046
67,3,7,2022-01-30 16:24:07,5047
67,3,7,2022-01-30 16:24:08,5048
67,3,7,2022-01-30 16:24:09,5049
67,3,7,2022-01-30 16:24:10,5050
67,3,7,2022-01-30 16:24:11,5051
67,3,7,2022-01-30 16:24:12,5052
67,3,7,2022-01-30 16:24:13,5053
67,3,7,2022-01-30 16:24:14,5054
67,3,7,2022-01-30 16:24:15,5055
67,3,7,2022-01-30 16:24:16,5056
67,3,7,2022-01-30 16:24:17,5057
67,3,7,2022-01-30 16:24:18,5058
67,3,7,2022-01-30 16:24:19,5059
67,3,7,2022-01-30 16:24:20,5060
67,3,7,2022-01-30 16:24:21,5061
67,3,7,2022-01-30 16:24:22,5062
67,3,7,2022-01-30 16:24:23,5063
67,3,7,2022-01-30 16:24:24,5064
67,3,7,2022-01-30 16:24:25,5065
67,3,7,2022-01-30 16:24:26,5066
67,3,7,2022-01-30 16:24:27,5067
67,3,7,2022-01-30 16:24:28,5068
67,3,7,2022-01-30 16:24:29,5069
67,3,7,2022-01-30 16:24:30,5070
67,3,7,2022-01-30 16:24:31,5071
67,3,7,2022-01-30 16:24:32,5072
67,3,7,2022-01-30 16:24:33,5073
67,3,7,2022-01-30 16:24:34,5074
67,3,7,2022-01-30 16:24:35,5075
67,3,7,2022-01-30 16:24:36,5076
67,3,7,2022-01-30 16:24:37,5077
67,3,7,2022-01-30 16:24:38,5078
67,3,7,2022-01-30 16:24:39,5079
67,3,7,2022-01-30 16:24:40,5080
67,3,7,2022-01-30 16:24:41,5081
67,3,7,2022-01-30 16:24:42,5082
67,3,7,2022-01-30 16:24:43,5083
67,3,7,2022-01-30 16:24:44,5084
67,3,7,2022-01-30 16:24:45,5085
67,3,7,2022-01-30 16:24:46,5086
67,3,7,2022-01-30 16:24:47,5087
