id,row,col,time, time_delta(s) 
68,99,51,2022-01-30 16:23:04,4984
68,96,50,2022-01-30 16:23:05,4985
68,93,50,2022-01-30 16:23:06,4986
68,90,47,2022-01-30 16:23:07,4987
68,87,45,2022-01-30 16:23:08,4988
68,84,45,2022-01-30 16:23:09,4989
68,81,45,2022-01-30 16:23:10,4990
68,78,45,2022-01-30 16:23:11,4991
68,75,45,2022-01-30 16:23:12,4992
68,72,45,2022-01-30 16:23:13,4993
68,69,45,2022-01-30 16:23:14,4994
68,66,45,2022-01-30 16:23:15,4995
68,63,45,2022-01-30 16:23:16,4996
68,60,45,2022-01-30 16:23:17,4997
68,57,45,2022-01-30 16:23:18,4998
68,54,45,2022-01-30 16:23:19,4999
68,51,45,2022-01-30 16:23:20,5000
68,48,45,2022-01-30 16:23:21,5001
68,45,45,2022-01-30 16:23:22,5002
68,42,45,2022-01-30 16:23:23,5003
68,39,45,2022-01-30 16:23:24,5004
68,36,45,2022-01-30 16:23:25,5005
68,33,45,2022-01-30 16:23:26,5006
68,30,45,2022-01-30 16:23:27,5007
68,27,45,2022-01-30 16:23:28,5008
68,24,45,2022-01-30 16:23:29,5009
68,21,45,2022-01-30 16:23:30,5010
68,18,45,2022-01-30 16:23:31,5011
68,15,45,2022-01-30 16:23:32,5012
68,12,45,2022-01-30 16:23:33,5013
68,9,45,2022-01-30 16:23:34,5014
68,99,51,2022-01-30 16:23:35,5015
68,96,50,2022-01-30 16:23:36,5016
68,93,50,2022-01-30 16:23:37,5017
68,90,47,2022-01-30 16:23:38,5018
68,87,45,2022-01-30 16:23:39,5019
68,84,45,2022-01-30 16:23:40,5020
68,81,45,2022-01-30 16:23:41,5021
68,78,45,2022-01-30 16:23:42,5022
68,75,45,2022-01-30 16:23:43,5023
68,72,45,2022-01-30 16:23:44,5024
68,69,45,2022-01-30 16:23:45,5025
68,66,45,2022-01-30 16:23:46,5026
68,63,45,2022-01-30 16:23:47,5027
68,60,45,2022-01-30 16:23:48,5028
68,57,45,2022-01-30 16:23:49,5029
68,54,45,2022-01-30 16:23:50,5030
68,51,45,2022-01-30 16:23:51,5031
68,48,45,2022-01-30 16:23:52,5032
68,45,45,2022-01-30 16:23:53,5033
68,42,45,2022-01-30 16:23:54,5034
68,39,45,2022-01-30 16:23:55,5035
68,36,45,2022-01-30 16:23:56,5036
68,33,45,2022-01-30 16:23:57,5037
68,30,45,2022-01-30 16:23:58,5038
68,27,45,2022-01-30 16:23:59,5039
68,24,45,2022-01-30 16:24:00,5040
68,21,45,2022-01-30 16:24:01,5041
68,18,45,2022-01-30 16:24:02,5042
68,15,45,2022-01-30 16:24:03,5043
68,12,45,2022-01-30 16:24:04,5044
68,9,45,2022-01-30 16:24:05,5045
68,7,45,2022-01-30 16:24:06,5046
68,10,42,2022-01-30 16:24:07,5047
68,13,39,2022-01-30 16:24:08,5048
68,16,36,2022-01-30 16:24:09,5049
68,19,33,2022-01-30 16:24:10,5050
68,22,30,2022-01-30 16:24:11,5051
68,25,27,2022-01-30 16:24:12,5052
68,28,24,2022-01-30 16:24:13,5053
68,31,24,2022-01-30 16:24:14,5054
68,34,24,2022-01-30 16:24:15,5055
68,34,24,2022-01-30 16:24:16,5056
68,34,24,2022-01-30 16:24:17,5057
68,34,24,2022-01-30 16:24:18,5058
68,34,24,2022-01-30 16:24:19,5059
68,34,24,2022-01-30 16:24:20,5060
68,34,24,2022-01-30 16:24:21,5061
68,34,24,2022-01-30 16:24:22,5062
68,34,24,2022-01-30 16:24:23,5063
68,34,24,2022-01-30 16:24:24,5064
68,34,24,2022-01-30 16:24:25,5065
68,34,24,2022-01-30 16:24:26,5066
68,34,24,2022-01-30 16:24:27,5067
68,34,24,2022-01-30 16:24:28,5068
68,34,24,2022-01-30 16:24:29,5069
68,34,24,2022-01-30 16:24:30,5070
68,34,24,2022-01-30 16:24:31,5071
68,34,24,2022-01-30 16:24:32,5072
68,34,24,2022-01-30 16:24:33,5073
68,34,24,2022-01-30 16:24:34,5074
68,34,24,2022-01-30 16:24:35,5075
68,34,24,2022-01-30 16:24:36,5076
68,34,24,2022-01-30 16:24:37,5077
68,34,24,2022-01-30 16:24:38,5078
68,34,24,2022-01-30 16:24:39,5079
68,34,24,2022-01-30 16:24:40,5080
68,34,24,2022-01-30 16:24:41,5081
68,34,24,2022-01-30 16:24:42,5082
68,34,24,2022-01-30 16:24:43,5083
68,34,24,2022-01-30 16:24:44,5084
68,34,24,2022-01-30 16:24:45,5085
68,34,24,2022-01-30 16:24:46,5086
68,34,24,2022-01-30 16:24:47,5087
68,34,24,2022-01-30 16:24:48,5088
68,34,24,2022-01-30 16:24:49,5089
68,34,24,2022-01-30 16:24:50,5090
68,34,24,2022-01-30 16:24:51,5091
68,34,24,2022-01-30 16:24:52,5092
68,34,24,2022-01-30 16:24:53,5093
68,34,24,2022-01-30 16:24:54,5094
68,34,24,2022-01-30 16:24:55,5095
68,34,24,2022-01-30 16:24:56,5096
68,34,24,2022-01-30 16:24:57,5097
