id,row,col,time, time_delta(s) 
61,99,51,2022-01-30 16:19:47,4787
61,96,50,2022-01-30 16:19:48,4788
61,93,50,2022-01-30 16:19:49,4789
61,90,47,2022-01-30 16:19:50,4790
61,87,44,2022-01-30 16:19:51,4791
61,84,41,2022-01-30 16:19:52,4792
61,81,38,2022-01-30 16:19:53,4793
61,78,35,2022-01-30 16:19:54,4794
61,75,32,2022-01-30 16:19:55,4795
61,72,29,2022-01-30 16:19:56,4796
61,69,26,2022-01-30 16:19:57,4797
61,66,23,2022-01-30 16:19:58,4798
61,63,21,2022-01-30 16:19:59,4799
61,60,21,2022-01-30 16:20:00,4800
61,57,21,2022-01-30 16:20:01,4801
61,54,21,2022-01-30 16:20:02,4802
61,51,21,2022-01-30 16:20:03,4803
61,48,21,2022-01-30 16:20:04,4804
61,45,21,2022-01-30 16:20:05,4805
61,42,18,2022-01-30 16:20:06,4806
61,39,17,2022-01-30 16:20:07,4807
61,36,17,2022-01-30 16:20:08,4808
61,33,17,2022-01-30 16:20:09,4809
61,30,17,2022-01-30 16:20:10,4810
61,27,17,2022-01-30 16:20:11,4811
61,24,17,2022-01-30 16:20:12,4812
61,21,17,2022-01-30 16:20:13,4813
61,18,17,2022-01-30 16:20:14,4814
61,15,17,2022-01-30 16:20:15,4815
61,12,17,2022-01-30 16:20:16,4816
61,9,17,2022-01-30 16:20:17,4817
61,9,17,2022-01-30 16:20:18,4818
61,9,17,2022-01-30 16:20:19,4819
61,9,17,2022-01-30 16:20:20,4820
61,9,17,2022-01-30 16:20:21,4821
61,9,17,2022-01-30 16:20:22,4822
61,9,17,2022-01-30 16:20:23,4823
61,9,17,2022-01-30 16:20:24,4824
61,9,17,2022-01-30 16:20:25,4825
61,9,17,2022-01-30 16:20:26,4826
61,9,17,2022-01-30 16:20:27,4827
61,9,17,2022-01-30 16:20:28,4828
61,9,17,2022-01-30 16:20:29,4829
61,9,17,2022-01-30 16:20:30,4830
61,9,17,2022-01-30 16:20:31,4831
61,9,17,2022-01-30 16:20:32,4832
61,9,17,2022-01-30 16:20:33,4833
61,9,17,2022-01-30 16:20:34,4834
61,9,17,2022-01-30 16:20:35,4835
61,9,17,2022-01-30 16:20:36,4836
61,9,17,2022-01-30 16:20:37,4837
61,9,17,2022-01-30 16:20:38,4838
61,9,17,2022-01-30 16:20:39,4839
61,9,17,2022-01-30 16:20:40,4840
61,9,17,2022-01-30 16:20:41,4841
61,9,17,2022-01-30 16:20:42,4842
61,9,17,2022-01-30 16:20:43,4843
61,9,17,2022-01-30 16:20:44,4844
61,9,17,2022-01-30 16:20:45,4845
61,9,17,2022-01-30 16:20:46,4846
61,9,17,2022-01-30 16:20:47,4847
61,9,17,2022-01-30 16:20:48,4848
61,9,17,2022-01-30 16:20:49,4849
61,9,17,2022-01-30 16:20:50,4850
61,9,17,2022-01-30 16:20:51,4851
61,9,17,2022-01-30 16:20:52,4852
61,9,17,2022-01-30 16:20:53,4853
61,9,17,2022-01-30 16:20:54,4854
61,9,17,2022-01-30 16:20:55,4855
61,9,17,2022-01-30 16:20:56,4856
61,9,17,2022-01-30 16:20:57,4857
61,9,17,2022-01-30 16:20:58,4858
61,9,17,2022-01-30 16:20:59,4859
61,9,17,2022-01-30 16:21:00,4860
61,9,17,2022-01-30 16:21:01,4861
61,9,17,2022-01-30 16:21:02,4862
61,9,17,2022-01-30 16:21:03,4863
61,9,17,2022-01-30 16:21:04,4864
61,9,17,2022-01-30 16:21:05,4865
61,9,17,2022-01-30 16:21:06,4866
61,9,17,2022-01-30 16:21:07,4867
