id,row,col,time, time_delta(s) 
80,99,51,2022-01-30 16:29:16,5356
80,96,50,2022-01-30 16:29:17,5357
80,93,50,2022-01-30 16:29:18,5358
80,92,47,2022-01-30 16:29:19,5359
80,92,44,2022-01-30 16:29:20,5360
80,92,41,2022-01-30 16:29:21,5361
80,92,38,2022-01-30 16:29:22,5362
80,92,35,2022-01-30 16:29:23,5363
80,92,32,2022-01-30 16:29:24,5364
80,92,29,2022-01-30 16:29:25,5365
80,92,26,2022-01-30 16:29:26,5366
80,92,23,2022-01-30 16:29:27,5367
80,92,20,2022-01-30 16:29:28,5368
80,92,17,2022-01-30 16:29:29,5369
80,92,14,2022-01-30 16:29:30,5370
80,92,11,2022-01-30 16:29:31,5371
80,99,51,2022-01-30 16:29:32,5372
80,96,50,2022-01-30 16:29:33,5373
80,93,50,2022-01-30 16:29:34,5374
80,92,47,2022-01-30 16:29:35,5375
80,92,44,2022-01-30 16:29:36,5376
80,92,41,2022-01-30 16:29:37,5377
80,92,38,2022-01-30 16:29:38,5378
80,92,35,2022-01-30 16:29:39,5379
80,92,32,2022-01-30 16:29:40,5380
80,92,29,2022-01-30 16:29:41,5381
80,92,26,2022-01-30 16:29:42,5382
80,92,23,2022-01-30 16:29:43,5383
80,92,20,2022-01-30 16:29:44,5384
80,92,17,2022-01-30 16:29:45,5385
80,92,14,2022-01-30 16:29:46,5386
80,92,11,2022-01-30 16:29:47,5387
80,92,10,2022-01-30 16:29:48,5388
80,89,13,2022-01-30 16:29:49,5389
80,86,16,2022-01-30 16:29:50,5390
80,83,19,2022-01-30 16:29:51,5391
80,80,22,2022-01-30 16:29:52,5392
80,77,25,2022-01-30 16:29:53,5393
80,74,28,2022-01-30 16:29:54,5394
80,71,31,2022-01-30 16:29:55,5395
80,68,34,2022-01-30 16:29:56,5396
80,65,37,2022-01-30 16:29:57,5397
80,62,38,2022-01-30 16:29:58,5398
80,59,41,2022-01-30 16:29:59,5399
80,56,44,2022-01-30 16:30:00,5400
80,53,47,2022-01-30 16:30:01,5401
80,50,50,2022-01-30 16:30:02,5402
80,47,52,2022-01-30 16:30:03,5403
80,44,52,2022-01-30 16:30:04,5404
80,41,52,2022-01-30 16:30:05,5405
80,38,52,2022-01-30 16:30:06,5406
80,35,52,2022-01-30 16:30:07,5407
80,32,52,2022-01-30 16:30:08,5408
80,29,52,2022-01-30 16:30:09,5409
80,29,52,2022-01-30 16:30:10,5410
80,29,52,2022-01-30 16:30:11,5411
80,29,52,2022-01-30 16:30:12,5412
80,29,52,2022-01-30 16:30:13,5413
80,29,52,2022-01-30 16:30:14,5414
80,29,52,2022-01-30 16:30:15,5415
80,29,52,2022-01-30 16:30:16,5416
80,29,52,2022-01-30 16:30:17,5417
80,29,52,2022-01-30 16:30:18,5418
80,29,52,2022-01-30 16:30:19,5419
80,29,52,2022-01-30 16:30:20,5420
80,29,52,2022-01-30 16:30:21,5421
80,29,52,2022-01-30 16:30:22,5422
80,29,52,2022-01-30 16:30:23,5423
80,29,52,2022-01-30 16:30:24,5424
80,29,52,2022-01-30 16:30:25,5425
80,29,52,2022-01-30 16:30:26,5426
80,29,52,2022-01-30 16:30:27,5427
80,29,52,2022-01-30 16:30:28,5428
80,29,52,2022-01-30 16:30:29,5429
80,29,52,2022-01-30 16:30:30,5430
80,29,52,2022-01-30 16:30:31,5431
80,29,52,2022-01-30 16:30:32,5432
80,29,52,2022-01-30 16:30:33,5433
80,29,52,2022-01-30 16:30:34,5434
80,29,52,2022-01-30 16:30:35,5435
80,29,52,2022-01-30 16:30:36,5436
80,29,52,2022-01-30 16:30:37,5437
80,29,52,2022-01-30 16:30:38,5438
80,29,52,2022-01-30 16:30:39,5439
80,29,52,2022-01-30 16:30:40,5440
80,29,52,2022-01-30 16:30:41,5441
80,29,52,2022-01-30 16:30:42,5442
80,29,52,2022-01-30 16:30:43,5443
80,29,52,2022-01-30 16:30:44,5444
