id,row,col,time, time_delta(s) 
35,99,51,2022-01-30 16:01:07,3667
35,96,50,2022-01-30 16:01:08,3668
35,93,50,2022-01-30 16:01:09,3669
35,92,47,2022-01-30 16:01:10,3670
35,92,44,2022-01-30 16:01:11,3671
35,92,41,2022-01-30 16:01:12,3672
35,92,38,2022-01-30 16:01:13,3673
35,92,35,2022-01-30 16:01:14,3674
35,92,32,2022-01-30 16:01:15,3675
35,93,29,2022-01-30 16:01:16,3676
35,92,26,2022-01-30 16:01:17,3677
35,92,23,2022-01-30 16:01:18,3678
35,92,20,2022-01-30 16:01:19,3679
35,92,17,2022-01-30 16:01:20,3680
35,92,14,2022-01-30 16:01:21,3681
35,92,11,2022-01-30 16:01:22,3682
35,93,8,2022-01-30 16:01:23,3683
35,93,8,2022-01-30 16:01:24,3684
35,93,8,2022-01-30 16:01:25,3685
35,93,8,2022-01-30 16:01:26,3686
35,93,8,2022-01-30 16:01:27,3687
35,93,8,2022-01-30 16:01:28,3688
35,93,8,2022-01-30 16:01:29,3689
35,93,8,2022-01-30 16:01:30,3690
35,93,8,2022-01-30 16:01:31,3691
35,93,8,2022-01-30 16:01:32,3692
35,93,8,2022-01-30 16:01:33,3693
35,93,8,2022-01-30 16:01:34,3694
35,93,8,2022-01-30 16:01:35,3695
35,93,8,2022-01-30 16:01:36,3696
35,93,8,2022-01-30 16:01:37,3697
35,93,8,2022-01-30 16:01:38,3698
35,93,8,2022-01-30 16:01:39,3699
35,93,8,2022-01-30 16:01:40,3700
35,93,8,2022-01-30 16:01:41,3701
35,93,8,2022-01-30 16:01:42,3702
35,93,8,2022-01-30 16:01:43,3703
35,93,8,2022-01-30 16:01:44,3704
35,93,8,2022-01-30 16:01:45,3705
35,93,8,2022-01-30 16:01:46,3706
35,93,8,2022-01-30 16:01:47,3707
35,93,8,2022-01-30 16:01:48,3708
35,93,8,2022-01-30 16:01:49,3709
35,93,8,2022-01-30 16:01:50,3710
35,93,8,2022-01-30 16:01:51,3711
35,93,8,2022-01-30 16:01:52,3712
35,93,8,2022-01-30 16:01:53,3713
35,93,8,2022-01-30 16:01:54,3714
