id,row,col,time, time_delta(s) 
102,99,51,2022-01-30 16:36:55,5815
102,96,50,2022-01-30 16:36:56,5816
102,93,50,2022-01-30 16:36:57,5817
102,92,47,2022-01-30 16:36:58,5818
102,92,44,2022-01-30 16:36:59,5819
102,92,41,2022-01-30 16:37:00,5820
102,92,38,2022-01-30 16:37:01,5821
102,92,35,2022-01-30 16:37:02,5822
102,92,32,2022-01-30 16:37:03,5823
102,92,29,2022-01-30 16:37:04,5824
102,92,26,2022-01-30 16:37:05,5825
102,99,51,2022-01-30 16:37:06,5826
102,96,50,2022-01-30 16:37:07,5827
102,93,50,2022-01-30 16:37:08,5828
102,92,47,2022-01-30 16:37:09,5829
102,92,44,2022-01-30 16:37:10,5830
102,92,41,2022-01-30 16:37:11,5831
102,92,38,2022-01-30 16:37:12,5832
102,92,35,2022-01-30 16:37:13,5833
102,92,32,2022-01-30 16:37:14,5834
102,92,29,2022-01-30 16:37:15,5835
102,92,26,2022-01-30 16:37:16,5836
102,92,24,2022-01-30 16:37:17,5837
102,89,21,2022-01-30 16:37:18,5838
102,86,18,2022-01-30 16:37:19,5839
102,86,15,2022-01-30 16:37:20,5840
102,86,12,2022-01-30 16:37:21,5841
102,86,9,2022-01-30 16:37:22,5842
102,86,9,2022-01-30 16:37:23,5843
102,86,9,2022-01-30 16:37:24,5844
102,86,9,2022-01-30 16:37:25,5845
102,86,9,2022-01-30 16:37:26,5846
102,86,9,2022-01-30 16:37:27,5847
102,86,9,2022-01-30 16:37:28,5848
102,86,9,2022-01-30 16:37:29,5849
102,86,9,2022-01-30 16:37:30,5850
102,86,9,2022-01-30 16:37:31,5851
102,86,9,2022-01-30 16:37:32,5852
102,86,9,2022-01-30 16:37:33,5853
102,86,9,2022-01-30 16:37:34,5854
102,86,9,2022-01-30 16:37:35,5855
102,86,9,2022-01-30 16:37:36,5856
102,86,9,2022-01-30 16:37:37,5857
102,86,9,2022-01-30 16:37:38,5858
102,86,9,2022-01-30 16:37:39,5859
102,86,9,2022-01-30 16:37:40,5860
102,86,9,2022-01-30 16:37:41,5861
102,86,9,2022-01-30 16:37:42,5862
102,86,9,2022-01-30 16:37:43,5863
102,86,9,2022-01-30 16:37:44,5864
102,86,9,2022-01-30 16:37:45,5865
102,86,9,2022-01-30 16:37:46,5866
102,86,9,2022-01-30 16:37:47,5867
102,86,9,2022-01-30 16:37:48,5868
102,86,9,2022-01-30 16:37:49,5869
102,86,9,2022-01-30 16:37:50,5870
102,86,9,2022-01-30 16:37:51,5871
102,86,9,2022-01-30 16:37:52,5872
102,86,9,2022-01-30 16:37:53,5873
102,86,9,2022-01-30 16:37:54,5874
102,86,9,2022-01-30 16:37:55,5875
102,86,9,2022-01-30 16:37:56,5876
102,86,9,2022-01-30 16:37:57,5877
102,86,9,2022-01-30 16:37:58,5878
102,86,9,2022-01-30 16:37:59,5879
102,86,9,2022-01-30 16:38:00,5880
102,86,9,2022-01-30 16:38:01,5881
