id,row,col,time, time_delta(s) 
58,99,51,2022-01-30 16:18:42,4722
58,96,50,2022-01-30 16:18:43,4723
58,93,50,2022-01-30 16:18:44,4724
58,90,47,2022-01-30 16:18:45,4725
58,87,44,2022-01-30 16:18:46,4726
58,84,41,2022-01-30 16:18:47,4727
58,81,38,2022-01-30 16:18:48,4728
58,78,35,2022-01-30 16:18:49,4729
58,75,32,2022-01-30 16:18:50,4730
58,72,29,2022-01-30 16:18:51,4731
58,69,26,2022-01-30 16:18:52,4732
58,66,23,2022-01-30 16:18:53,4733
58,63,21,2022-01-30 16:18:54,4734
58,60,21,2022-01-30 16:18:55,4735
58,57,21,2022-01-30 16:18:56,4736
58,54,21,2022-01-30 16:18:57,4737
58,51,21,2022-01-30 16:18:58,4738
58,48,21,2022-01-30 16:18:59,4739
58,45,21,2022-01-30 16:19:00,4740
58,42,18,2022-01-30 16:19:01,4741
58,39,15,2022-01-30 16:19:02,4742
58,36,12,2022-01-30 16:19:03,4743
58,33,9,2022-01-30 16:19:04,4744
58,30,7,2022-01-30 16:19:05,4745
58,30,7,2022-01-30 16:19:06,4746
58,30,7,2022-01-30 16:19:07,4747
58,30,7,2022-01-30 16:19:08,4748
58,30,7,2022-01-30 16:19:09,4749
58,30,7,2022-01-30 16:19:10,4750
58,30,7,2022-01-30 16:19:11,4751
58,30,7,2022-01-30 16:19:12,4752
58,30,7,2022-01-30 16:19:13,4753
58,30,7,2022-01-30 16:19:14,4754
58,30,7,2022-01-30 16:19:15,4755
58,30,7,2022-01-30 16:19:16,4756
58,30,7,2022-01-30 16:19:17,4757
58,30,7,2022-01-30 16:19:18,4758
58,30,7,2022-01-30 16:19:19,4759
58,30,7,2022-01-30 16:19:20,4760
58,30,7,2022-01-30 16:19:21,4761
58,30,7,2022-01-30 16:19:22,4762
58,30,7,2022-01-30 16:19:23,4763
58,30,7,2022-01-30 16:19:24,4764
58,30,7,2022-01-30 16:19:25,4765
58,30,7,2022-01-30 16:19:26,4766
58,30,7,2022-01-30 16:19:27,4767
58,30,7,2022-01-30 16:19:28,4768
58,30,7,2022-01-30 16:19:29,4769
58,30,7,2022-01-30 16:19:30,4770
58,30,7,2022-01-30 16:19:31,4771
58,30,7,2022-01-30 16:19:32,4772
58,30,7,2022-01-30 16:19:33,4773
58,30,7,2022-01-30 16:19:34,4774
58,30,7,2022-01-30 16:19:35,4775
58,30,7,2022-01-30 16:19:36,4776
58,30,7,2022-01-30 16:19:37,4777
58,30,7,2022-01-30 16:19:38,4778
58,30,7,2022-01-30 16:19:39,4779
58,30,7,2022-01-30 16:19:40,4780
58,30,7,2022-01-30 16:19:41,4781
58,30,7,2022-01-30 16:19:42,4782
58,30,7,2022-01-30 16:19:43,4783
58,30,7,2022-01-30 16:19:44,4784
58,30,7,2022-01-30 16:19:45,4785
58,30,7,2022-01-30 16:19:46,4786
58,30,7,2022-01-30 16:19:47,4787
58,30,7,2022-01-30 16:19:48,4788
