id,row,col,time, time_delta(s) 
88,99,51,2022-01-30 16:33:28,5608
88,96,52,2022-01-30 16:33:29,5609
88,93,52,2022-01-30 16:33:30,5610
88,90,52,2022-01-30 16:33:31,5611
88,87,52,2022-01-30 16:33:32,5612
88,84,52,2022-01-30 16:33:33,5613
88,99,51,2022-01-30 16:33:34,5614
88,96,52,2022-01-30 16:33:35,5615
88,93,52,2022-01-30 16:33:36,5616
88,90,52,2022-01-30 16:33:37,5617
88,87,52,2022-01-30 16:33:38,5618
88,84,52,2022-01-30 16:33:39,5619
88,83,52,2022-01-30 16:33:40,5620
88,80,49,2022-01-30 16:33:41,5621
88,77,46,2022-01-30 16:33:42,5622
88,74,43,2022-01-30 16:33:43,5623
88,71,40,2022-01-30 16:33:44,5624
88,68,37,2022-01-30 16:33:45,5625
88,65,34,2022-01-30 16:33:46,5626
88,62,33,2022-01-30 16:33:47,5627
88,59,33,2022-01-30 16:33:48,5628
88,56,33,2022-01-30 16:33:49,5629
88,53,33,2022-01-30 16:33:50,5630
88,50,33,2022-01-30 16:33:51,5631
88,47,33,2022-01-30 16:33:52,5632
88,44,33,2022-01-30 16:33:53,5633
88,41,33,2022-01-30 16:33:54,5634
88,38,33,2022-01-30 16:33:55,5635
88,35,32,2022-01-30 16:33:56,5636
88,32,29,2022-01-30 16:33:57,5637
88,29,26,2022-01-30 16:33:58,5638
88,26,24,2022-01-30 16:33:59,5639
88,23,24,2022-01-30 16:34:00,5640
88,20,24,2022-01-30 16:34:01,5641
88,17,24,2022-01-30 16:34:02,5642
88,14,24,2022-01-30 16:34:03,5643
88,11,24,2022-01-30 16:34:04,5644
88,8,24,2022-01-30 16:34:05,5645
88,8,24,2022-01-30 16:34:06,5646
88,8,24,2022-01-30 16:34:07,5647
88,8,24,2022-01-30 16:34:08,5648
88,8,24,2022-01-30 16:34:09,5649
88,8,24,2022-01-30 16:34:10,5650
88,8,24,2022-01-30 16:34:11,5651
88,8,24,2022-01-30 16:34:12,5652
88,8,24,2022-01-30 16:34:13,5653
88,8,24,2022-01-30 16:34:14,5654
88,8,24,2022-01-30 16:34:15,5655
88,8,24,2022-01-30 16:34:16,5656
88,8,24,2022-01-30 16:34:17,5657
88,8,24,2022-01-30 16:34:18,5658
88,8,24,2022-01-30 16:34:19,5659
88,8,24,2022-01-30 16:34:20,5660
88,8,24,2022-01-30 16:34:21,5661
