id,row,col,time, time_delta(s) 
91,99,51,2022-01-30 16:34:36,5676
91,96,50,2022-01-30 16:34:37,5677
91,93,50,2022-01-30 16:34:38,5678
91,92,47,2022-01-30 16:34:39,5679
91,92,44,2022-01-30 16:34:40,5680
91,92,41,2022-01-30 16:34:41,5681
91,92,38,2022-01-30 16:34:42,5682
91,92,35,2022-01-30 16:34:43,5683
91,92,32,2022-01-30 16:34:44,5684
91,93,29,2022-01-30 16:34:45,5685
91,92,26,2022-01-30 16:34:46,5686
91,92,23,2022-01-30 16:34:47,5687
91,92,20,2022-01-30 16:34:48,5688
91,92,17,2022-01-30 16:34:49,5689
91,92,14,2022-01-30 16:34:50,5690
91,92,11,2022-01-30 16:34:51,5691
91,93,8,2022-01-30 16:34:52,5692
91,93,8,2022-01-30 16:34:53,5693
91,93,8,2022-01-30 16:34:54,5694
91,93,8,2022-01-30 16:34:55,5695
91,93,8,2022-01-30 16:34:56,5696
91,93,8,2022-01-30 16:34:57,5697
91,93,8,2022-01-30 16:34:58,5698
91,93,8,2022-01-30 16:34:59,5699
91,93,8,2022-01-30 16:35:00,5700
91,93,8,2022-01-30 16:35:01,5701
91,93,8,2022-01-30 16:35:02,5702
91,93,8,2022-01-30 16:35:03,5703
91,93,8,2022-01-30 16:35:04,5704
91,93,8,2022-01-30 16:35:05,5705
91,93,8,2022-01-30 16:35:06,5706
91,93,8,2022-01-30 16:35:07,5707
91,93,8,2022-01-30 16:35:08,5708
91,93,8,2022-01-30 16:35:09,5709
91,93,8,2022-01-30 16:35:10,5710
91,93,8,2022-01-30 16:35:11,5711
91,93,8,2022-01-30 16:35:12,5712
91,93,8,2022-01-30 16:35:13,5713
91,93,8,2022-01-30 16:35:14,5714
91,93,8,2022-01-30 16:35:15,5715
91,93,8,2022-01-30 16:35:16,5716
91,93,8,2022-01-30 16:35:17,5717
91,93,8,2022-01-30 16:35:18,5718
91,93,8,2022-01-30 16:35:19,5719
91,93,8,2022-01-30 16:35:20,5720
91,93,8,2022-01-30 16:35:21,5721
91,93,8,2022-01-30 16:35:22,5722
91,93,8,2022-01-30 16:35:23,5723
91,93,8,2022-01-30 16:35:24,5724
91,93,8,2022-01-30 16:35:25,5725
91,93,8,2022-01-30 16:35:26,5726
91,93,8,2022-01-30 16:35:27,5727
91,93,8,2022-01-30 16:35:28,5728
91,93,8,2022-01-30 16:35:29,5729
91,93,8,2022-01-30 16:35:30,5730
91,93,8,2022-01-30 16:35:31,5731
91,93,8,2022-01-30 16:35:32,5732
91,93,8,2022-01-30 16:35:33,5733
91,93,8,2022-01-30 16:35:34,5734
91,93,8,2022-01-30 16:35:35,5735
91,93,8,2022-01-30 16:35:36,5736
91,93,8,2022-01-30 16:35:37,5737
91,93,8,2022-01-30 16:35:38,5738
91,93,8,2022-01-30 16:35:39,5739
91,93,8,2022-01-30 16:35:40,5740
91,93,8,2022-01-30 16:35:41,5741
91,93,8,2022-01-30 16:35:42,5742
91,93,8,2022-01-30 16:35:43,5743
91,93,8,2022-01-30 16:35:44,5744
91,93,8,2022-01-30 16:35:45,5745
91,93,8,2022-01-30 16:35:46,5746
91,93,8,2022-01-30 16:35:47,5747
91,93,8,2022-01-30 16:35:48,5748
91,93,8,2022-01-30 16:35:49,5749
91,93,8,2022-01-30 16:35:50,5750
91,93,8,2022-01-30 16:35:51,5751
91,93,8,2022-01-30 16:35:52,5752
91,93,8,2022-01-30 16:35:53,5753
91,93,8,2022-01-30 16:35:54,5754
91,93,8,2022-01-30 16:35:55,5755
91,93,8,2022-01-30 16:35:56,5756
91,93,8,2022-01-30 16:35:57,5757
91,93,8,2022-01-30 16:35:58,5758
91,93,8,2022-01-30 16:35:59,5759
91,93,8,2022-01-30 16:36:00,5760
91,93,8,2022-01-30 16:36:01,5761
91,93,8,2022-01-30 16:36:02,5762
91,93,8,2022-01-30 16:36:03,5763
91,93,8,2022-01-30 16:36:04,5764
91,93,8,2022-01-30 16:36:05,5765
91,93,8,2022-01-30 16:36:06,5766
91,93,8,2022-01-30 16:36:07,5767
91,93,8,2022-01-30 16:36:08,5768
