id,row,col,time, time_delta(s) 
50,99,51,2022-01-30 16:13:55,4435
50,96,50,2022-01-30 16:13:56,4436
50,93,50,2022-01-30 16:13:57,4437
50,90,47,2022-01-30 16:13:58,4438
50,87,44,2022-01-30 16:13:59,4439
50,84,41,2022-01-30 16:14:00,4440
50,81,38,2022-01-30 16:14:01,4441
50,78,35,2022-01-30 16:14:02,4442
50,75,32,2022-01-30 16:14:03,4443
50,72,29,2022-01-30 16:14:04,4444
50,69,26,2022-01-30 16:14:05,4445
50,66,23,2022-01-30 16:14:06,4446
50,65,20,2022-01-30 16:14:07,4447
50,62,17,2022-01-30 16:14:08,4448
50,59,14,2022-01-30 16:14:09,4449
50,58,11,2022-01-30 16:14:10,4450
50,58,8,2022-01-30 16:14:11,4451
50,99,51,2022-01-30 16:14:12,4452
50,96,50,2022-01-30 16:14:13,4453
50,93,50,2022-01-30 16:14:14,4454
50,90,47,2022-01-30 16:14:15,4455
50,87,44,2022-01-30 16:14:16,4456
50,84,41,2022-01-30 16:14:17,4457
50,81,38,2022-01-30 16:14:18,4458
50,78,35,2022-01-30 16:14:19,4459
50,75,32,2022-01-30 16:14:20,4460
50,72,29,2022-01-30 16:14:21,4461
50,69,26,2022-01-30 16:14:22,4462
50,66,23,2022-01-30 16:14:23,4463
50,65,20,2022-01-30 16:14:24,4464
50,62,17,2022-01-30 16:14:25,4465
50,59,14,2022-01-30 16:14:26,4466
50,58,11,2022-01-30 16:14:27,4467
50,58,8,2022-01-30 16:14:28,4468
50,58,7,2022-01-30 16:14:29,4469
50,61,10,2022-01-30 16:14:30,4470
50,62,13,2022-01-30 16:14:31,4471
50,62,16,2022-01-30 16:14:32,4472
50,64,19,2022-01-30 16:14:33,4473
50,65,22,2022-01-30 16:14:34,4474
50,64,25,2022-01-30 16:14:35,4475
50,65,28,2022-01-30 16:14:36,4476
50,64,31,2022-01-30 16:14:37,4477
50,65,34,2022-01-30 16:14:38,4478
50,64,37,2022-01-30 16:14:39,4479
50,64,37,2022-01-30 16:14:40,4480
50,64,37,2022-01-30 16:14:41,4481
50,64,37,2022-01-30 16:14:42,4482
50,64,37,2022-01-30 16:14:43,4483
50,64,37,2022-01-30 16:14:44,4484
50,64,37,2022-01-30 16:14:45,4485
50,64,37,2022-01-30 16:14:46,4486
50,64,37,2022-01-30 16:14:47,4487
50,64,37,2022-01-30 16:14:48,4488
50,64,37,2022-01-30 16:14:49,4489
50,64,37,2022-01-30 16:14:50,4490
50,64,37,2022-01-30 16:14:51,4491
50,64,37,2022-01-30 16:14:52,4492
50,64,37,2022-01-30 16:14:53,4493
50,64,37,2022-01-30 16:14:54,4494
50,64,37,2022-01-30 16:14:55,4495
50,64,37,2022-01-30 16:14:56,4496
