id,row,col,time, time_delta(s) 
81,99,51,2022-01-30 16:29:29,5369
81,96,52,2022-01-30 16:29:30,5370
81,93,52,2022-01-30 16:29:31,5371
81,90,52,2022-01-30 16:29:32,5372
81,87,52,2022-01-30 16:29:33,5373
81,84,52,2022-01-30 16:29:34,5374
81,81,52,2022-01-30 16:29:35,5375
81,78,52,2022-01-30 16:29:36,5376
81,75,52,2022-01-30 16:29:37,5377
81,72,52,2022-01-30 16:29:38,5378
81,69,52,2022-01-30 16:29:39,5379
81,66,52,2022-01-30 16:29:40,5380
81,63,52,2022-01-30 16:29:41,5381
81,60,52,2022-01-30 16:29:42,5382
81,57,52,2022-01-30 16:29:43,5383
81,54,52,2022-01-30 16:29:44,5384
81,51,52,2022-01-30 16:29:45,5385
81,48,52,2022-01-30 16:29:46,5386
81,45,52,2022-01-30 16:29:47,5387
81,42,52,2022-01-30 16:29:48,5388
81,39,52,2022-01-30 16:29:49,5389
81,36,52,2022-01-30 16:29:50,5390
81,33,52,2022-01-30 16:29:51,5391
81,30,52,2022-01-30 16:29:52,5392
81,27,52,2022-01-30 16:29:53,5393
81,27,52,2022-01-30 16:29:54,5394
81,27,52,2022-01-30 16:29:55,5395
81,27,52,2022-01-30 16:29:56,5396
81,27,52,2022-01-30 16:29:57,5397
81,27,52,2022-01-30 16:29:58,5398
81,27,52,2022-01-30 16:29:59,5399
81,27,52,2022-01-30 16:30:00,5400
81,27,52,2022-01-30 16:30:01,5401
81,27,52,2022-01-30 16:30:02,5402
81,27,52,2022-01-30 16:30:03,5403
81,27,52,2022-01-30 16:30:04,5404
81,27,52,2022-01-30 16:30:05,5405
81,27,52,2022-01-30 16:30:06,5406
81,27,52,2022-01-30 16:30:07,5407
81,27,52,2022-01-30 16:30:08,5408
81,27,52,2022-01-30 16:30:09,5409
81,27,52,2022-01-30 16:30:10,5410
81,27,52,2022-01-30 16:30:11,5411
81,27,52,2022-01-30 16:30:12,5412
81,27,52,2022-01-30 16:30:13,5413
81,27,52,2022-01-30 16:30:14,5414
81,27,52,2022-01-30 16:30:15,5415
81,27,52,2022-01-30 16:30:16,5416
81,27,52,2022-01-30 16:30:17,5417
81,27,52,2022-01-30 16:30:18,5418
81,27,52,2022-01-30 16:30:19,5419
81,27,52,2022-01-30 16:30:20,5420
81,27,52,2022-01-30 16:30:21,5421
81,27,52,2022-01-30 16:30:22,5422
81,27,52,2022-01-30 16:30:23,5423
81,27,52,2022-01-30 16:30:24,5424
81,27,52,2022-01-30 16:30:25,5425
81,27,52,2022-01-30 16:30:26,5426
81,27,52,2022-01-30 16:30:27,5427
81,27,52,2022-01-30 16:30:28,5428
81,27,52,2022-01-30 16:30:29,5429
81,27,52,2022-01-30 16:30:30,5430
81,27,52,2022-01-30 16:30:31,5431
81,27,52,2022-01-30 16:30:32,5432
81,27,52,2022-01-30 16:30:33,5433
81,27,52,2022-01-30 16:30:34,5434
81,27,52,2022-01-30 16:30:35,5435
81,27,52,2022-01-30 16:30:36,5436
81,27,52,2022-01-30 16:30:37,5437
81,27,52,2022-01-30 16:30:38,5438
81,27,52,2022-01-30 16:30:39,5439
81,27,52,2022-01-30 16:30:40,5440
81,27,52,2022-01-30 16:30:41,5441
81,27,52,2022-01-30 16:30:42,5442
81,27,52,2022-01-30 16:30:43,5443
81,27,52,2022-01-30 16:30:44,5444
81,27,52,2022-01-30 16:30:45,5445
81,27,52,2022-01-30 16:30:46,5446
81,27,52,2022-01-30 16:30:47,5447
81,27,52,2022-01-30 16:30:48,5448
81,27,52,2022-01-30 16:30:49,5449
81,27,52,2022-01-30 16:30:50,5450
81,27,52,2022-01-30 16:30:51,5451
81,27,52,2022-01-30 16:30:52,5452
81,27,52,2022-01-30 16:30:53,5453
81,27,52,2022-01-30 16:30:54,5454
81,27,52,2022-01-30 16:30:55,5455
81,27,52,2022-01-30 16:30:56,5456
81,27,52,2022-01-30 16:30:57,5457
81,27,52,2022-01-30 16:30:58,5458
81,27,52,2022-01-30 16:30:59,5459
81,27,52,2022-01-30 16:31:00,5460
81,27,52,2022-01-30 16:31:01,5461
81,27,52,2022-01-30 16:31:02,5462
81,27,52,2022-01-30 16:31:03,5463
81,27,52,2022-01-30 16:31:04,5464
81,27,52,2022-01-30 16:31:05,5465
81,27,52,2022-01-30 16:31:06,5466
81,27,52,2022-01-30 16:31:07,5467
81,27,52,2022-01-30 16:31:08,5468
81,27,52,2022-01-30 16:31:09,5469
81,27,52,2022-01-30 16:31:10,5470
81,27,52,2022-01-30 16:31:11,5471
81,27,52,2022-01-30 16:31:12,5472
81,27,52,2022-01-30 16:31:13,5473
81,27,52,2022-01-30 16:31:14,5474
81,27,52,2022-01-30 16:31:15,5475
81,27,52,2022-01-30 16:31:16,5476
81,27,52,2022-01-30 16:31:17,5477
81,27,52,2022-01-30 16:31:18,5478
81,27,52,2022-01-30 16:31:19,5479
81,27,52,2022-01-30 16:31:20,5480
81,27,52,2022-01-30 16:31:21,5481
81,27,52,2022-01-30 16:31:22,5482
81,27,52,2022-01-30 16:31:23,5483
81,27,52,2022-01-30 16:31:24,5484
81,27,52,2022-01-30 16:31:25,5485
81,27,52,2022-01-30 16:31:26,5486
