id,row,col,time, time_delta(s) 
24,99,51,2022-01-30 15:50:18,3018
24,96,52,2022-01-30 15:50:19,3019
24,93,52,2022-01-30 15:50:20,3020
24,90,52,2022-01-30 15:50:21,3021
24,87,52,2022-01-30 15:50:22,3022
24,84,52,2022-01-30 15:50:23,3023
24,81,52,2022-01-30 15:50:24,3024
24,78,52,2022-01-30 15:50:25,3025
24,75,52,2022-01-30 15:50:26,3026
24,72,52,2022-01-30 15:50:27,3027
24,69,52,2022-01-30 15:50:28,3028
24,66,52,2022-01-30 15:50:29,3029
24,63,52,2022-01-30 15:50:30,3030
24,60,52,2022-01-30 15:50:31,3031
24,57,52,2022-01-30 15:50:32,3032
24,54,52,2022-01-30 15:50:33,3033
24,51,52,2022-01-30 15:50:34,3034
24,48,52,2022-01-30 15:50:35,3035
24,45,52,2022-01-30 15:50:36,3036
24,42,52,2022-01-30 15:50:37,3037
24,42,52,2022-01-30 15:50:38,3038
24,42,52,2022-01-30 15:50:39,3039
24,42,52,2022-01-30 15:50:40,3040
24,42,52,2022-01-30 15:50:41,3041
24,42,52,2022-01-30 15:50:42,3042
24,42,52,2022-01-30 15:50:43,3043
24,42,52,2022-01-30 15:50:44,3044
24,42,52,2022-01-30 15:50:45,3045
24,42,52,2022-01-30 15:50:46,3046
24,42,52,2022-01-30 15:50:47,3047
24,42,52,2022-01-30 15:50:48,3048
24,42,52,2022-01-30 15:50:49,3049
24,42,52,2022-01-30 15:50:50,3050
24,42,52,2022-01-30 15:50:51,3051
24,42,52,2022-01-30 15:50:52,3052
24,42,52,2022-01-30 15:50:53,3053
24,42,52,2022-01-30 15:50:54,3054
24,42,52,2022-01-30 15:50:55,3055
24,42,52,2022-01-30 15:50:56,3056
24,42,52,2022-01-30 15:50:57,3057
24,42,52,2022-01-30 15:50:58,3058
24,42,52,2022-01-30 15:50:59,3059
24,42,52,2022-01-30 15:51:00,3060
24,42,52,2022-01-30 15:51:01,3061
24,42,52,2022-01-30 15:51:02,3062
24,42,52,2022-01-30 15:51:03,3063
24,42,52,2022-01-30 15:51:04,3064
24,42,52,2022-01-30 15:51:05,3065
24,42,52,2022-01-30 15:51:06,3066
24,42,52,2022-01-30 15:51:07,3067
24,42,52,2022-01-30 15:51:08,3068
24,42,52,2022-01-30 15:51:09,3069
24,42,52,2022-01-30 15:51:10,3070
24,42,52,2022-01-30 15:51:11,3071
24,42,52,2022-01-30 15:51:12,3072
24,42,52,2022-01-30 15:51:13,3073
24,42,52,2022-01-30 15:51:14,3074
24,42,52,2022-01-30 15:51:15,3075
24,42,52,2022-01-30 15:51:16,3076
24,42,52,2022-01-30 15:51:17,3077
24,42,52,2022-01-30 15:51:18,3078
24,42,52,2022-01-30 15:51:19,3079
24,42,52,2022-01-30 15:51:20,3080
24,42,52,2022-01-30 15:51:21,3081
24,42,52,2022-01-30 15:51:22,3082
24,42,52,2022-01-30 15:51:23,3083
24,42,52,2022-01-30 15:51:24,3084
24,42,52,2022-01-30 15:51:25,3085
24,42,52,2022-01-30 15:51:26,3086
24,42,52,2022-01-30 15:51:27,3087
24,42,52,2022-01-30 15:51:28,3088
24,42,52,2022-01-30 15:51:29,3089
24,42,52,2022-01-30 15:51:30,3090
24,42,52,2022-01-30 15:51:31,3091
24,42,52,2022-01-30 15:51:32,3092
24,42,52,2022-01-30 15:51:33,3093
24,42,52,2022-01-30 15:51:34,3094
24,42,52,2022-01-30 15:51:35,3095
24,42,52,2022-01-30 15:51:36,3096
24,42,52,2022-01-30 15:51:37,3097
24,42,52,2022-01-30 15:51:38,3098
24,42,52,2022-01-30 15:51:39,3099
24,42,52,2022-01-30 15:51:40,3100
24,42,52,2022-01-30 15:51:41,3101
24,42,52,2022-01-30 15:51:42,3102
24,42,52,2022-01-30 15:51:43,3103
24,42,52,2022-01-30 15:51:44,3104
24,42,52,2022-01-30 15:51:45,3105
24,42,52,2022-01-30 15:51:46,3106
24,42,52,2022-01-30 15:51:47,3107
24,42,52,2022-01-30 15:51:48,3108
24,42,52,2022-01-30 15:51:49,3109
24,42,52,2022-01-30 15:51:50,3110
24,42,52,2022-01-30 15:51:51,3111
24,42,52,2022-01-30 15:51:52,3112
24,42,52,2022-01-30 15:51:53,3113
24,42,52,2022-01-30 15:51:54,3114
24,42,52,2022-01-30 15:51:55,3115
24,42,52,2022-01-30 15:51:56,3116
