id,row,col,time, time_delta(s) 
107,99,51,2022-01-30 16:38:13,5893
107,96,52,2022-01-30 16:38:14,5894
107,93,52,2022-01-30 16:38:15,5895
107,90,52,2022-01-30 16:38:16,5896
107,87,52,2022-01-30 16:38:17,5897
107,84,52,2022-01-30 16:38:18,5898
107,81,52,2022-01-30 16:38:19,5899
107,78,52,2022-01-30 16:38:20,5900
107,75,52,2022-01-30 16:38:21,5901
107,72,52,2022-01-30 16:38:22,5902
107,69,52,2022-01-30 16:38:23,5903
107,66,52,2022-01-30 16:38:24,5904
107,63,52,2022-01-30 16:38:25,5905
107,60,52,2022-01-30 16:38:26,5906
107,57,52,2022-01-30 16:38:27,5907
107,57,52,2022-01-30 16:38:28,5908
107,57,52,2022-01-30 16:38:29,5909
107,57,52,2022-01-30 16:38:30,5910
107,57,52,2022-01-30 16:38:31,5911
107,57,52,2022-01-30 16:38:32,5912
107,57,52,2022-01-30 16:38:33,5913
107,57,52,2022-01-30 16:38:34,5914
107,57,52,2022-01-30 16:38:35,5915
107,57,52,2022-01-30 16:38:36,5916
107,57,52,2022-01-30 16:38:37,5917
107,57,52,2022-01-30 16:38:38,5918
107,57,52,2022-01-30 16:38:39,5919
107,57,52,2022-01-30 16:38:40,5920
107,57,52,2022-01-30 16:38:41,5921
107,57,52,2022-01-30 16:38:42,5922
107,57,52,2022-01-30 16:38:43,5923
107,57,52,2022-01-30 16:38:44,5924
107,57,52,2022-01-30 16:38:45,5925
107,57,52,2022-01-30 16:38:46,5926
107,57,52,2022-01-30 16:38:47,5927
107,57,52,2022-01-30 16:38:48,5928
107,57,52,2022-01-30 16:38:49,5929
107,57,52,2022-01-30 16:38:50,5930
107,57,52,2022-01-30 16:38:51,5931
107,57,52,2022-01-30 16:38:52,5932
107,57,52,2022-01-30 16:38:53,5933
107,57,52,2022-01-30 16:38:54,5934
107,57,52,2022-01-30 16:38:55,5935
107,57,52,2022-01-30 16:38:56,5936
107,57,52,2022-01-30 16:38:57,5937
107,57,52,2022-01-30 16:38:58,5938
107,57,52,2022-01-30 16:38:59,5939
107,57,52,2022-01-30 16:39:00,5940
107,57,52,2022-01-30 16:39:01,5941
107,57,52,2022-01-30 16:39:02,5942
107,57,52,2022-01-30 16:39:03,5943
107,57,52,2022-01-30 16:39:04,5944
107,57,52,2022-01-30 16:39:05,5945
107,57,52,2022-01-30 16:39:06,5946
107,57,52,2022-01-30 16:39:07,5947
107,57,52,2022-01-30 16:39:08,5948
107,57,52,2022-01-30 16:39:09,5949
107,57,52,2022-01-30 16:39:10,5950
107,57,52,2022-01-30 16:39:11,5951
107,57,52,2022-01-30 16:39:12,5952
107,57,52,2022-01-30 16:39:13,5953
107,57,52,2022-01-30 16:39:14,5954
107,57,52,2022-01-30 16:39:15,5955
107,57,52,2022-01-30 16:39:16,5956
107,57,52,2022-01-30 16:39:17,5957
107,57,52,2022-01-30 16:39:18,5958
107,57,52,2022-01-30 16:39:19,5959
107,57,52,2022-01-30 16:39:20,5960
107,57,52,2022-01-30 16:39:21,5961
107,57,52,2022-01-30 16:39:22,5962
107,57,52,2022-01-30 16:39:23,5963
107,57,52,2022-01-30 16:39:24,5964
107,57,52,2022-01-30 16:39:25,5965
107,57,52,2022-01-30 16:39:26,5966
107,57,52,2022-01-30 16:39:27,5967
107,57,52,2022-01-30 16:39:28,5968
107,57,52,2022-01-30 16:39:29,5969
107,57,52,2022-01-30 16:39:30,5970
107,57,52,2022-01-30 16:39:31,5971
107,57,52,2022-01-30 16:39:32,5972
107,57,52,2022-01-30 16:39:33,5973
107,57,52,2022-01-30 16:39:34,5974
107,57,52,2022-01-30 16:39:35,5975
107,57,52,2022-01-30 16:39:36,5976
107,57,52,2022-01-30 16:39:37,5977
107,57,52,2022-01-30 16:39:38,5978
107,57,52,2022-01-30 16:39:39,5979
107,57,52,2022-01-30 16:39:40,5980
107,57,52,2022-01-30 16:39:41,5981
107,57,52,2022-01-30 16:39:42,5982
107,57,52,2022-01-30 16:39:43,5983
107,57,52,2022-01-30 16:39:44,5984
107,57,52,2022-01-30 16:39:45,5985
107,57,52,2022-01-30 16:39:46,5986
107,57,52,2022-01-30 16:39:47,5987
107,57,52,2022-01-30 16:39:48,5988
107,57,52,2022-01-30 16:39:49,5989
107,57,52,2022-01-30 16:39:50,5990
107,57,52,2022-01-30 16:39:51,5991
107,57,52,2022-01-30 16:39:52,5992
107,57,52,2022-01-30 16:39:53,5993
107,57,52,2022-01-30 16:39:54,5994
107,57,52,2022-01-30 16:39:55,5995
107,57,52,2022-01-30 16:39:56,5996
107,57,52,2022-01-30 16:39:57,5997
107,57,52,2022-01-30 16:39:58,5998
107,57,52,2022-01-30 16:39:59,5999
107,57,52,2022-01-30 16:40:00,6000
107,57,52,2022-01-30 16:40:01,6001
107,57,52,2022-01-30 16:40:02,6002
107,57,52,2022-01-30 16:40:03,6003
107,57,52,2022-01-30 16:40:04,6004
