id,row,col,time, time_delta(s) 
105,99,51,2022-01-30 16:37:09,5829
105,96,50,2022-01-30 16:37:10,5830
105,93,50,2022-01-30 16:37:11,5831
105,90,47,2022-01-30 16:37:12,5832
105,87,44,2022-01-30 16:37:13,5833
105,84,41,2022-01-30 16:37:14,5834
105,81,38,2022-01-30 16:37:15,5835
105,78,35,2022-01-30 16:37:16,5836
105,75,32,2022-01-30 16:37:17,5837
105,72,29,2022-01-30 16:37:18,5838
105,69,26,2022-01-30 16:37:19,5839
105,66,23,2022-01-30 16:37:20,5840
105,65,20,2022-01-30 16:37:21,5841
105,62,17,2022-01-30 16:37:22,5842
105,59,14,2022-01-30 16:37:23,5843
105,58,11,2022-01-30 16:37:24,5844
105,58,8,2022-01-30 16:37:25,5845
105,99,51,2022-01-30 16:37:26,5846
105,96,50,2022-01-30 16:37:27,5847
105,93,50,2022-01-30 16:37:28,5848
105,90,47,2022-01-30 16:37:29,5849
105,87,44,2022-01-30 16:37:30,5850
105,84,41,2022-01-30 16:37:31,5851
105,81,38,2022-01-30 16:37:32,5852
105,78,35,2022-01-30 16:37:33,5853
105,75,32,2022-01-30 16:37:34,5854
105,72,29,2022-01-30 16:37:35,5855
105,69,26,2022-01-30 16:37:36,5856
105,66,23,2022-01-30 16:37:37,5857
105,65,20,2022-01-30 16:37:38,5858
105,62,17,2022-01-30 16:37:39,5859
105,59,14,2022-01-30 16:37:40,5860
105,58,11,2022-01-30 16:37:41,5861
105,58,8,2022-01-30 16:37:42,5862
105,58,7,2022-01-30 16:37:43,5863
105,55,10,2022-01-30 16:37:44,5864
105,52,13,2022-01-30 16:37:45,5865
105,49,16,2022-01-30 16:37:46,5866
105,46,19,2022-01-30 16:37:47,5867
105,43,21,2022-01-30 16:37:48,5868
105,40,21,2022-01-30 16:37:49,5869
105,37,21,2022-01-30 16:37:50,5870
105,34,22,2022-01-30 16:37:51,5871
105,34,22,2022-01-30 16:37:52,5872
105,34,22,2022-01-30 16:37:53,5873
105,34,22,2022-01-30 16:37:54,5874
105,34,22,2022-01-30 16:37:55,5875
105,34,22,2022-01-30 16:37:56,5876
105,34,22,2022-01-30 16:37:57,5877
105,34,22,2022-01-30 16:37:58,5878
105,34,22,2022-01-30 16:37:59,5879
105,34,22,2022-01-30 16:38:00,5880
105,34,22,2022-01-30 16:38:01,5881
105,34,22,2022-01-30 16:38:02,5882
105,34,22,2022-01-30 16:38:03,5883
105,34,22,2022-01-30 16:38:04,5884
105,34,22,2022-01-30 16:38:05,5885
105,34,22,2022-01-30 16:38:06,5886
105,34,22,2022-01-30 16:38:07,5887
105,34,22,2022-01-30 16:38:08,5888
105,34,22,2022-01-30 16:38:09,5889
105,34,22,2022-01-30 16:38:10,5890
105,34,22,2022-01-30 16:38:11,5891
105,34,22,2022-01-30 16:38:12,5892
105,34,22,2022-01-30 16:38:13,5893
105,34,22,2022-01-30 16:38:14,5894
105,34,22,2022-01-30 16:38:15,5895
105,34,22,2022-01-30 16:38:16,5896
105,34,22,2022-01-30 16:38:17,5897
105,34,22,2022-01-30 16:38:18,5898
105,34,22,2022-01-30 16:38:19,5899
105,34,22,2022-01-30 16:38:20,5900
105,34,22,2022-01-30 16:38:21,5901
105,34,22,2022-01-30 16:38:22,5902
105,34,22,2022-01-30 16:38:23,5903
105,34,22,2022-01-30 16:38:24,5904
105,34,22,2022-01-30 16:38:25,5905
105,34,22,2022-01-30 16:38:26,5906
105,34,22,2022-01-30 16:38:27,5907
105,34,22,2022-01-30 16:38:28,5908
105,34,22,2022-01-30 16:38:29,5909
105,34,22,2022-01-30 16:38:30,5910
105,34,22,2022-01-30 16:38:31,5911
105,34,22,2022-01-30 16:38:32,5912
105,34,22,2022-01-30 16:38:33,5913
105,34,22,2022-01-30 16:38:34,5914
105,34,22,2022-01-30 16:38:35,5915
105,34,22,2022-01-30 16:38:36,5916
105,34,22,2022-01-30 16:38:37,5917
105,34,22,2022-01-30 16:38:38,5918
105,34,22,2022-01-30 16:38:39,5919
105,34,22,2022-01-30 16:38:40,5920
105,34,22,2022-01-30 16:38:41,5921
105,34,22,2022-01-30 16:38:42,5922
105,34,22,2022-01-30 16:38:43,5923
105,34,22,2022-01-30 16:38:44,5924
105,34,22,2022-01-30 16:38:45,5925
105,34,22,2022-01-30 16:38:46,5926
105,34,22,2022-01-30 16:38:47,5927
105,34,22,2022-01-30 16:38:48,5928
105,34,22,2022-01-30 16:38:49,5929
105,34,22,2022-01-30 16:38:50,5930
105,34,22,2022-01-30 16:38:51,5931
105,34,22,2022-01-30 16:38:52,5932
105,34,22,2022-01-30 16:38:53,5933
105,34,22,2022-01-30 16:38:54,5934
105,34,22,2022-01-30 16:38:55,5935
105,34,22,2022-01-30 16:38:56,5936
105,34,22,2022-01-30 16:38:57,5937
105,34,22,2022-01-30 16:38:58,5938
105,34,22,2022-01-30 16:38:59,5939
105,34,22,2022-01-30 16:39:00,5940
105,34,22,2022-01-30 16:39:01,5941
105,34,22,2022-01-30 16:39:02,5942
105,34,22,2022-01-30 16:39:03,5943
105,34,22,2022-01-30 16:39:04,5944
105,34,22,2022-01-30 16:39:05,5945
