id,row,col,time, time_delta(s) 
97,99,51,2022-01-30 16:35:43,5743
97,96,50,2022-01-30 16:35:44,5744
97,93,50,2022-01-30 16:35:45,5745
97,92,47,2022-01-30 16:35:46,5746
97,92,44,2022-01-30 16:35:47,5747
97,92,41,2022-01-30 16:35:48,5748
97,92,38,2022-01-30 16:35:49,5749
97,92,35,2022-01-30 16:35:50,5750
97,92,32,2022-01-30 16:35:51,5751
97,92,32,2022-01-30 16:35:52,5752
97,92,32,2022-01-30 16:35:53,5753
97,92,32,2022-01-30 16:35:54,5754
97,92,32,2022-01-30 16:35:55,5755
97,92,32,2022-01-30 16:35:56,5756
97,92,32,2022-01-30 16:35:57,5757
97,92,32,2022-01-30 16:35:58,5758
97,92,32,2022-01-30 16:35:59,5759
97,92,32,2022-01-30 16:36:00,5760
97,92,32,2022-01-30 16:36:01,5761
97,92,32,2022-01-30 16:36:02,5762
97,92,32,2022-01-30 16:36:03,5763
97,92,32,2022-01-30 16:36:04,5764
97,92,32,2022-01-30 16:36:05,5765
97,92,32,2022-01-30 16:36:06,5766
97,92,32,2022-01-30 16:36:07,5767
97,92,32,2022-01-30 16:36:08,5768
97,92,32,2022-01-30 16:36:09,5769
97,92,32,2022-01-30 16:36:10,5770
97,92,32,2022-01-30 16:36:11,5771
97,92,32,2022-01-30 16:36:12,5772
97,92,32,2022-01-30 16:36:13,5773
97,92,32,2022-01-30 16:36:14,5774
97,92,32,2022-01-30 16:36:15,5775
97,92,32,2022-01-30 16:36:16,5776
97,92,32,2022-01-30 16:36:17,5777
97,92,32,2022-01-30 16:36:18,5778
97,92,32,2022-01-30 16:36:19,5779
97,92,32,2022-01-30 16:36:20,5780
97,92,32,2022-01-30 16:36:21,5781
97,92,32,2022-01-30 16:36:22,5782
97,92,32,2022-01-30 16:36:23,5783
97,92,32,2022-01-30 16:36:24,5784
97,92,32,2022-01-30 16:36:25,5785
97,92,32,2022-01-30 16:36:26,5786
97,92,32,2022-01-30 16:36:27,5787
97,92,32,2022-01-30 16:36:28,5788
97,92,32,2022-01-30 16:36:29,5789
97,92,32,2022-01-30 16:36:30,5790
97,92,32,2022-01-30 16:36:31,5791
97,92,32,2022-01-30 16:36:32,5792
97,92,32,2022-01-30 16:36:33,5793
97,92,32,2022-01-30 16:36:34,5794
97,92,32,2022-01-30 16:36:35,5795
97,92,32,2022-01-30 16:36:36,5796
97,92,32,2022-01-30 16:36:37,5797
97,92,32,2022-01-30 16:36:38,5798
97,92,32,2022-01-30 16:36:39,5799
97,92,32,2022-01-30 16:36:40,5800
97,92,32,2022-01-30 16:36:41,5801
97,92,32,2022-01-30 16:36:42,5802
97,92,32,2022-01-30 16:36:43,5803
97,92,32,2022-01-30 16:36:44,5804
97,92,32,2022-01-30 16:36:45,5805
97,92,32,2022-01-30 16:36:46,5806
97,92,32,2022-01-30 16:36:47,5807
97,92,32,2022-01-30 16:36:48,5808
97,92,32,2022-01-30 16:36:49,5809
97,92,32,2022-01-30 16:36:50,5810
97,92,32,2022-01-30 16:36:51,5811
97,92,32,2022-01-30 16:36:52,5812
97,92,32,2022-01-30 16:36:53,5813
97,92,32,2022-01-30 16:36:54,5814
97,92,32,2022-01-30 16:36:55,5815
97,92,32,2022-01-30 16:36:56,5816
97,92,32,2022-01-30 16:36:57,5817
97,92,32,2022-01-30 16:36:58,5818
97,92,32,2022-01-30 16:36:59,5819
97,92,32,2022-01-30 16:37:00,5820
97,92,32,2022-01-30 16:37:01,5821
97,92,32,2022-01-30 16:37:02,5822
97,92,32,2022-01-30 16:37:03,5823
97,92,32,2022-01-30 16:37:04,5824
97,92,32,2022-01-30 16:37:05,5825
97,92,32,2022-01-30 16:37:06,5826
97,92,32,2022-01-30 16:37:07,5827
97,92,32,2022-01-30 16:37:08,5828
97,92,32,2022-01-30 16:37:09,5829
97,92,32,2022-01-30 16:37:10,5830
97,92,32,2022-01-30 16:37:11,5831
97,92,32,2022-01-30 16:37:12,5832
97,92,32,2022-01-30 16:37:13,5833
97,92,32,2022-01-30 16:37:14,5834
97,92,32,2022-01-30 16:37:15,5835
97,92,32,2022-01-30 16:37:16,5836
97,92,32,2022-01-30 16:37:17,5837
97,92,32,2022-01-30 16:37:18,5838
97,92,32,2022-01-30 16:37:19,5839
97,92,32,2022-01-30 16:37:20,5840
97,92,32,2022-01-30 16:37:21,5841
97,92,32,2022-01-30 16:37:22,5842
97,92,32,2022-01-30 16:37:23,5843
97,92,32,2022-01-30 16:37:24,5844
97,92,32,2022-01-30 16:37:25,5845
97,92,32,2022-01-30 16:37:26,5846
97,92,32,2022-01-30 16:37:27,5847
97,92,32,2022-01-30 16:37:28,5848
97,92,32,2022-01-30 16:37:29,5849
