id,row,col,time, time_delta(s) 
39,99,51,2022-01-30 16:04:56,3896
39,96,50,2022-01-30 16:04:57,3897
39,93,50,2022-01-30 16:04:58,3898
39,92,47,2022-01-30 16:04:59,3899
39,92,44,2022-01-30 16:05:00,3900
39,92,41,2022-01-30 16:05:01,3901
39,92,38,2022-01-30 16:05:02,3902
39,92,35,2022-01-30 16:05:03,3903
39,92,32,2022-01-30 16:05:04,3904
39,93,29,2022-01-30 16:05:05,3905
39,92,26,2022-01-30 16:05:06,3906
39,92,23,2022-01-30 16:05:07,3907
39,92,20,2022-01-30 16:05:08,3908
39,92,17,2022-01-30 16:05:09,3909
39,92,14,2022-01-30 16:05:10,3910
39,92,11,2022-01-30 16:05:11,3911
39,93,8,2022-01-30 16:05:12,3912
39,93,8,2022-01-30 16:05:13,3913
39,93,8,2022-01-30 16:05:14,3914
39,93,8,2022-01-30 16:05:15,3915
39,93,8,2022-01-30 16:05:16,3916
39,93,8,2022-01-30 16:05:17,3917
39,93,8,2022-01-30 16:05:18,3918
39,93,8,2022-01-30 16:05:19,3919
39,93,8,2022-01-30 16:05:20,3920
39,93,8,2022-01-30 16:05:21,3921
39,93,8,2022-01-30 16:05:22,3922
39,93,8,2022-01-30 16:05:23,3923
39,93,8,2022-01-30 16:05:24,3924
39,93,8,2022-01-30 16:05:25,3925
39,93,8,2022-01-30 16:05:26,3926
39,93,8,2022-01-30 16:05:27,3927
39,93,8,2022-01-30 16:05:28,3928
39,93,8,2022-01-30 16:05:29,3929
39,93,8,2022-01-30 16:05:30,3930
39,93,8,2022-01-30 16:05:31,3931
39,93,8,2022-01-30 16:05:32,3932
39,93,8,2022-01-30 16:05:33,3933
39,93,8,2022-01-30 16:05:34,3934
39,93,8,2022-01-30 16:05:35,3935
39,93,8,2022-01-30 16:05:36,3936
39,93,8,2022-01-30 16:05:37,3937
39,93,8,2022-01-30 16:05:38,3938
39,93,8,2022-01-30 16:05:39,3939
39,93,8,2022-01-30 16:05:40,3940
39,93,8,2022-01-30 16:05:41,3941
39,93,8,2022-01-30 16:05:42,3942
39,93,8,2022-01-30 16:05:43,3943
39,93,8,2022-01-30 16:05:44,3944
39,93,8,2022-01-30 16:05:45,3945
39,93,8,2022-01-30 16:05:46,3946
39,93,8,2022-01-30 16:05:47,3947
39,93,8,2022-01-30 16:05:48,3948
39,93,8,2022-01-30 16:05:49,3949
39,93,8,2022-01-30 16:05:50,3950
39,93,8,2022-01-30 16:05:51,3951
39,93,8,2022-01-30 16:05:52,3952
39,93,8,2022-01-30 16:05:53,3953
39,93,8,2022-01-30 16:05:54,3954
39,93,8,2022-01-30 16:05:55,3955
39,93,8,2022-01-30 16:05:56,3956
39,93,8,2022-01-30 16:05:57,3957
39,93,8,2022-01-30 16:05:58,3958
39,93,8,2022-01-30 16:05:59,3959
39,93,8,2022-01-30 16:06:00,3960
39,93,8,2022-01-30 16:06:01,3961
39,93,8,2022-01-30 16:06:02,3962
39,93,8,2022-01-30 16:06:03,3963
39,93,8,2022-01-30 16:06:04,3964
39,93,8,2022-01-30 16:06:05,3965
39,93,8,2022-01-30 16:06:06,3966
39,93,8,2022-01-30 16:06:07,3967
39,93,8,2022-01-30 16:06:08,3968
39,93,8,2022-01-30 16:06:09,3969
39,93,8,2022-01-30 16:06:10,3970
39,93,8,2022-01-30 16:06:11,3971
39,93,8,2022-01-30 16:06:12,3972
39,93,8,2022-01-30 16:06:13,3973
39,93,8,2022-01-30 16:06:14,3974
39,93,8,2022-01-30 16:06:15,3975
39,93,8,2022-01-30 16:06:16,3976
39,93,8,2022-01-30 16:06:17,3977
39,93,8,2022-01-30 16:06:18,3978
39,93,8,2022-01-30 16:06:19,3979
39,93,8,2022-01-30 16:06:20,3980
39,93,8,2022-01-30 16:06:21,3981
39,93,8,2022-01-30 16:06:22,3982
39,93,8,2022-01-30 16:06:23,3983
39,93,8,2022-01-30 16:06:24,3984
39,93,8,2022-01-30 16:06:25,3985
39,93,8,2022-01-30 16:06:26,3986
39,93,8,2022-01-30 16:06:27,3987
39,93,8,2022-01-30 16:06:28,3988
39,93,8,2022-01-30 16:06:29,3989
39,93,8,2022-01-30 16:06:30,3990
39,93,8,2022-01-30 16:06:31,3991
39,93,8,2022-01-30 16:06:32,3992
39,93,8,2022-01-30 16:06:33,3993
39,93,8,2022-01-30 16:06:34,3994
39,93,8,2022-01-30 16:06:35,3995
39,93,8,2022-01-30 16:06:36,3996
39,93,8,2022-01-30 16:06:37,3997
39,93,8,2022-01-30 16:06:38,3998
39,93,8,2022-01-30 16:06:39,3999
39,93,8,2022-01-30 16:06:40,4000
39,93,8,2022-01-30 16:06:41,4001
39,93,8,2022-01-30 16:06:42,4002
39,93,8,2022-01-30 16:06:43,4003
39,93,8,2022-01-30 16:06:44,4004
39,93,8,2022-01-30 16:06:45,4005
39,93,8,2022-01-30 16:06:46,4006
39,93,8,2022-01-30 16:06:47,4007
39,93,8,2022-01-30 16:06:48,4008
39,93,8,2022-01-30 16:06:49,4009
39,93,8,2022-01-30 16:06:50,4010
39,93,8,2022-01-30 16:06:51,4011
39,93,8,2022-01-30 16:06:52,4012
39,93,8,2022-01-30 16:06:53,4013
39,93,8,2022-01-30 16:06:54,4014
39,93,8,2022-01-30 16:06:55,4015
39,93,8,2022-01-30 16:06:56,4016
39,93,8,2022-01-30 16:06:57,4017
39,93,8,2022-01-30 16:06:58,4018
39,93,8,2022-01-30 16:06:59,4019
39,93,8,2022-01-30 16:07:00,4020
39,93,8,2022-01-30 16:07:01,4021
39,93,8,2022-01-30 16:07:02,4022
39,93,8,2022-01-30 16:07:03,4023
39,93,8,2022-01-30 16:07:04,4024
39,93,8,2022-01-30 16:07:05,4025
