id,row,col,time, time_delta(s) 
42,99,51,2022-01-30 16:06:37,3997
42,96,50,2022-01-30 16:06:38,3998
42,93,50,2022-01-30 16:06:39,3999
42,92,47,2022-01-30 16:06:40,4000
42,92,44,2022-01-30 16:06:41,4001
42,92,41,2022-01-30 16:06:42,4002
42,92,38,2022-01-30 16:06:43,4003
42,92,38,2022-01-30 16:06:44,4004
42,92,38,2022-01-30 16:06:45,4005
42,92,38,2022-01-30 16:06:46,4006
42,92,38,2022-01-30 16:06:47,4007
42,92,38,2022-01-30 16:06:48,4008
42,92,38,2022-01-30 16:06:49,4009
42,92,38,2022-01-30 16:06:50,4010
42,92,38,2022-01-30 16:06:51,4011
42,92,38,2022-01-30 16:06:52,4012
42,92,38,2022-01-30 16:06:53,4013
42,92,38,2022-01-30 16:06:54,4014
42,92,38,2022-01-30 16:06:55,4015
42,92,38,2022-01-30 16:06:56,4016
42,92,38,2022-01-30 16:06:57,4017
42,92,38,2022-01-30 16:06:58,4018
42,92,38,2022-01-30 16:06:59,4019
42,92,38,2022-01-30 16:07:00,4020
42,92,38,2022-01-30 16:07:01,4021
42,92,38,2022-01-30 16:07:02,4022
42,92,38,2022-01-30 16:07:03,4023
42,92,38,2022-01-30 16:07:04,4024
42,92,38,2022-01-30 16:07:05,4025
42,92,38,2022-01-30 16:07:06,4026
42,92,38,2022-01-30 16:07:07,4027
42,92,38,2022-01-30 16:07:08,4028
42,92,38,2022-01-30 16:07:09,4029
42,92,38,2022-01-30 16:07:10,4030
42,92,38,2022-01-30 16:07:11,4031
42,92,38,2022-01-30 16:07:12,4032
42,92,38,2022-01-30 16:07:13,4033
42,92,38,2022-01-30 16:07:14,4034
42,92,38,2022-01-30 16:07:15,4035
42,92,38,2022-01-30 16:07:16,4036
42,92,38,2022-01-30 16:07:17,4037
42,92,38,2022-01-30 16:07:18,4038
42,92,38,2022-01-30 16:07:19,4039
42,92,38,2022-01-30 16:07:20,4040
42,92,38,2022-01-30 16:07:21,4041
42,92,38,2022-01-30 16:07:22,4042
42,92,38,2022-01-30 16:07:23,4043
42,92,38,2022-01-30 16:07:24,4044
42,92,38,2022-01-30 16:07:25,4045
42,92,38,2022-01-30 16:07:26,4046
42,92,38,2022-01-30 16:07:27,4047
42,92,38,2022-01-30 16:07:28,4048
42,92,38,2022-01-30 16:07:29,4049
42,92,38,2022-01-30 16:07:30,4050
42,92,38,2022-01-30 16:07:31,4051
42,92,38,2022-01-30 16:07:32,4052
42,92,38,2022-01-30 16:07:33,4053
42,92,38,2022-01-30 16:07:34,4054
42,92,38,2022-01-30 16:07:35,4055
42,92,38,2022-01-30 16:07:36,4056
42,92,38,2022-01-30 16:07:37,4057
42,92,38,2022-01-30 16:07:38,4058
42,92,38,2022-01-30 16:07:39,4059
42,92,38,2022-01-30 16:07:40,4060
42,92,38,2022-01-30 16:07:41,4061
42,92,38,2022-01-30 16:07:42,4062
42,92,38,2022-01-30 16:07:43,4063
42,92,38,2022-01-30 16:07:44,4064
42,92,38,2022-01-30 16:07:45,4065
42,92,38,2022-01-30 16:07:46,4066
42,92,38,2022-01-30 16:07:47,4067
42,92,38,2022-01-30 16:07:48,4068
42,92,38,2022-01-30 16:07:49,4069
42,92,38,2022-01-30 16:07:50,4070
42,92,38,2022-01-30 16:07:51,4071
42,92,38,2022-01-30 16:07:52,4072
42,92,38,2022-01-30 16:07:53,4073
42,92,38,2022-01-30 16:07:54,4074
42,92,38,2022-01-30 16:07:55,4075
42,92,38,2022-01-30 16:07:56,4076
42,92,38,2022-01-30 16:07:57,4077
42,92,38,2022-01-30 16:07:58,4078
42,92,38,2022-01-30 16:07:59,4079
42,92,38,2022-01-30 16:08:00,4080
42,92,38,2022-01-30 16:08:01,4081
42,92,38,2022-01-30 16:08:02,4082
42,92,38,2022-01-30 16:08:03,4083
42,92,38,2022-01-30 16:08:04,4084
42,92,38,2022-01-30 16:08:05,4085
42,92,38,2022-01-30 16:08:06,4086
42,92,38,2022-01-30 16:08:07,4087
42,92,38,2022-01-30 16:08:08,4088
42,92,38,2022-01-30 16:08:09,4089
42,92,38,2022-01-30 16:08:10,4090
42,92,38,2022-01-30 16:08:11,4091
42,92,38,2022-01-30 16:08:12,4092
42,92,38,2022-01-30 16:08:13,4093
42,92,38,2022-01-30 16:08:14,4094
42,92,38,2022-01-30 16:08:15,4095
42,92,38,2022-01-30 16:08:16,4096
42,92,38,2022-01-30 16:08:17,4097
42,92,38,2022-01-30 16:08:18,4098
