id,row,col,time, time_delta(s) 
34,99,51,2022-01-30 16:00:45,3645
34,96,52,2022-01-30 16:00:46,3646
34,93,52,2022-01-30 16:00:47,3647
34,90,52,2022-01-30 16:00:48,3648
34,87,52,2022-01-30 16:00:49,3649
34,84,52,2022-01-30 16:00:50,3650
34,81,52,2022-01-30 16:00:51,3651
34,78,52,2022-01-30 16:00:52,3652
34,75,52,2022-01-30 16:00:53,3653
34,72,52,2022-01-30 16:00:54,3654
34,69,52,2022-01-30 16:00:55,3655
34,66,52,2022-01-30 16:00:56,3656
34,63,52,2022-01-30 16:00:57,3657
34,60,52,2022-01-30 16:00:58,3658
34,57,52,2022-01-30 16:00:59,3659
34,54,52,2022-01-30 16:01:00,3660
34,51,52,2022-01-30 16:01:01,3661
34,48,52,2022-01-30 16:01:02,3662
34,45,52,2022-01-30 16:01:03,3663
34,42,52,2022-01-30 16:01:04,3664
34,39,52,2022-01-30 16:01:05,3665
34,36,52,2022-01-30 16:01:06,3666
34,36,52,2022-01-30 16:01:07,3667
34,36,52,2022-01-30 16:01:08,3668
34,36,52,2022-01-30 16:01:09,3669
34,36,52,2022-01-30 16:01:10,3670
34,36,52,2022-01-30 16:01:11,3671
34,36,52,2022-01-30 16:01:12,3672
34,36,52,2022-01-30 16:01:13,3673
34,36,52,2022-01-30 16:01:14,3674
34,36,52,2022-01-30 16:01:15,3675
34,36,52,2022-01-30 16:01:16,3676
34,36,52,2022-01-30 16:01:17,3677
34,36,52,2022-01-30 16:01:18,3678
34,36,52,2022-01-30 16:01:19,3679
34,36,52,2022-01-30 16:01:20,3680
34,36,52,2022-01-30 16:01:21,3681
34,36,52,2022-01-30 16:01:22,3682
34,36,52,2022-01-30 16:01:23,3683
34,36,52,2022-01-30 16:01:24,3684
34,36,52,2022-01-30 16:01:25,3685
34,36,52,2022-01-30 16:01:26,3686
34,36,52,2022-01-30 16:01:27,3687
34,36,52,2022-01-30 16:01:28,3688
34,36,52,2022-01-30 16:01:29,3689
34,36,52,2022-01-30 16:01:30,3690
34,36,52,2022-01-30 16:01:31,3691
34,36,52,2022-01-30 16:01:32,3692
34,36,52,2022-01-30 16:01:33,3693
34,36,52,2022-01-30 16:01:34,3694
34,36,52,2022-01-30 16:01:35,3695
34,36,52,2022-01-30 16:01:36,3696
34,36,52,2022-01-30 16:01:37,3697
34,36,52,2022-01-30 16:01:38,3698
34,36,52,2022-01-30 16:01:39,3699
34,36,52,2022-01-30 16:01:40,3700
34,36,52,2022-01-30 16:01:41,3701
34,36,52,2022-01-30 16:01:42,3702
34,36,52,2022-01-30 16:01:43,3703
34,36,52,2022-01-30 16:01:44,3704
34,36,52,2022-01-30 16:01:45,3705
34,36,52,2022-01-30 16:01:46,3706
34,36,52,2022-01-30 16:01:47,3707
34,36,52,2022-01-30 16:01:48,3708
34,36,52,2022-01-30 16:01:49,3709
34,36,52,2022-01-30 16:01:50,3710
34,36,52,2022-01-30 16:01:51,3711
34,36,52,2022-01-30 16:01:52,3712
34,36,52,2022-01-30 16:01:53,3713
34,36,52,2022-01-30 16:01:54,3714
34,36,52,2022-01-30 16:01:55,3715
34,36,52,2022-01-30 16:01:56,3716
34,36,52,2022-01-30 16:01:57,3717
34,36,52,2022-01-30 16:01:58,3718
34,36,52,2022-01-30 16:01:59,3719
34,36,52,2022-01-30 16:02:00,3720
34,36,52,2022-01-30 16:02:01,3721
34,36,52,2022-01-30 16:02:02,3722
34,36,52,2022-01-30 16:02:03,3723
34,36,52,2022-01-30 16:02:04,3724
34,36,52,2022-01-30 16:02:05,3725
34,36,52,2022-01-30 16:02:06,3726
34,36,52,2022-01-30 16:02:07,3727
34,36,52,2022-01-30 16:02:08,3728
34,36,52,2022-01-30 16:02:09,3729
34,36,52,2022-01-30 16:02:10,3730
34,36,52,2022-01-30 16:02:11,3731
34,36,52,2022-01-30 16:02:12,3732
34,36,52,2022-01-30 16:02:13,3733
34,36,52,2022-01-30 16:02:14,3734
34,36,52,2022-01-30 16:02:15,3735
34,36,52,2022-01-30 16:02:16,3736
34,36,52,2022-01-30 16:02:17,3737
34,36,52,2022-01-30 16:02:18,3738
34,36,52,2022-01-30 16:02:19,3739
34,36,52,2022-01-30 16:02:20,3740
34,36,52,2022-01-30 16:02:21,3741
34,36,52,2022-01-30 16:02:22,3742
34,36,52,2022-01-30 16:02:23,3743
34,36,52,2022-01-30 16:02:24,3744
34,36,52,2022-01-30 16:02:25,3745
34,36,52,2022-01-30 16:02:26,3746
34,36,52,2022-01-30 16:02:27,3747
34,36,52,2022-01-30 16:02:28,3748
34,36,52,2022-01-30 16:02:29,3749
34,36,52,2022-01-30 16:02:30,3750
34,36,52,2022-01-30 16:02:31,3751
34,36,52,2022-01-30 16:02:32,3752
34,36,52,2022-01-30 16:02:33,3753
34,36,52,2022-01-30 16:02:34,3754
34,36,52,2022-01-30 16:02:35,3755
34,36,52,2022-01-30 16:02:36,3756
34,36,52,2022-01-30 16:02:37,3757
34,36,52,2022-01-30 16:02:38,3758
34,36,52,2022-01-30 16:02:39,3759
34,36,52,2022-01-30 16:02:40,3760
34,36,52,2022-01-30 16:02:41,3761
34,36,52,2022-01-30 16:02:42,3762
34,36,52,2022-01-30 16:02:43,3763
34,36,52,2022-01-30 16:02:44,3764
34,36,52,2022-01-30 16:02:45,3765
34,36,52,2022-01-30 16:02:46,3766
34,36,52,2022-01-30 16:02:47,3767
34,36,52,2022-01-30 16:02:48,3768
34,36,52,2022-01-30 16:02:49,3769
34,36,52,2022-01-30 16:02:50,3770
34,36,52,2022-01-30 16:02:51,3771
34,36,52,2022-01-30 16:02:52,3772
34,36,52,2022-01-30 16:02:53,3773
34,36,52,2022-01-30 16:02:54,3774
34,36,52,2022-01-30 16:02:55,3775
34,36,52,2022-01-30 16:02:56,3776
34,36,52,2022-01-30 16:02:57,3777
34,36,52,2022-01-30 16:02:58,3778
34,36,52,2022-01-30 16:02:59,3779
34,36,52,2022-01-30 16:03:00,3780
34,36,52,2022-01-30 16:03:01,3781
34,36,52,2022-01-30 16:03:02,3782
34,36,52,2022-01-30 16:03:03,3783
34,36,52,2022-01-30 16:03:04,3784
34,36,52,2022-01-30 16:03:05,3785
34,36,52,2022-01-30 16:03:06,3786
34,36,52,2022-01-30 16:03:07,3787
34,36,52,2022-01-30 16:03:08,3788
34,36,52,2022-01-30 16:03:09,3789
34,36,52,2022-01-30 16:03:10,3790
34,36,52,2022-01-30 16:03:11,3791
34,36,52,2022-01-30 16:03:12,3792
34,36,52,2022-01-30 16:03:13,3793
34,36,52,2022-01-30 16:03:14,3794
34,36,52,2022-01-30 16:03:15,3795
34,36,52,2022-01-30 16:03:16,3796
34,36,52,2022-01-30 16:03:17,3797
34,36,52,2022-01-30 16:03:18,3798
34,36,52,2022-01-30 16:03:19,3799
34,36,52,2022-01-30 16:03:20,3800
34,36,52,2022-01-30 16:03:21,3801
34,36,52,2022-01-30 16:03:22,3802
34,36,52,2022-01-30 16:03:23,3803
34,36,52,2022-01-30 16:03:24,3804
34,36,52,2022-01-30 16:03:25,3805
34,36,52,2022-01-30 16:03:26,3806
34,36,52,2022-01-30 16:03:27,3807
34,36,52,2022-01-30 16:03:28,3808
34,36,52,2022-01-30 16:03:29,3809
34,36,52,2022-01-30 16:03:30,3810
34,36,52,2022-01-30 16:03:31,3811
34,36,52,2022-01-30 16:03:32,3812
34,36,52,2022-01-30 16:03:33,3813
34,36,52,2022-01-30 16:03:34,3814
34,36,52,2022-01-30 16:03:35,3815
34,36,52,2022-01-30 16:03:36,3816
34,36,52,2022-01-30 16:03:37,3817
34,36,52,2022-01-30 16:03:38,3818
34,36,52,2022-01-30 16:03:39,3819
34,36,52,2022-01-30 16:03:40,3820
34,36,52,2022-01-30 16:03:41,3821
34,36,52,2022-01-30 16:03:42,3822
34,36,52,2022-01-30 16:03:43,3823
34,36,52,2022-01-30 16:03:44,3824
34,36,52,2022-01-30 16:03:45,3825
34,36,52,2022-01-30 16:03:46,3826
34,36,52,2022-01-30 16:03:47,3827
34,36,52,2022-01-30 16:03:48,3828
34,36,52,2022-01-30 16:03:49,3829
34,36,52,2022-01-30 16:03:50,3830
34,36,52,2022-01-30 16:03:51,3831
34,36,52,2022-01-30 16:03:52,3832
34,36,52,2022-01-30 16:03:53,3833
34,36,52,2022-01-30 16:03:54,3834
34,36,52,2022-01-30 16:03:55,3835
34,36,52,2022-01-30 16:03:56,3836
34,36,52,2022-01-30 16:03:57,3837
34,36,52,2022-01-30 16:03:58,3838
34,36,52,2022-01-30 16:03:59,3839
34,36,52,2022-01-30 16:04:00,3840
34,36,52,2022-01-30 16:04:01,3841
34,36,52,2022-01-30 16:04:02,3842
34,36,52,2022-01-30 16:04:03,3843
34,36,52,2022-01-30 16:04:04,3844
34,36,52,2022-01-30 16:04:05,3845
34,36,52,2022-01-30 16:04:06,3846
34,36,52,2022-01-30 16:04:07,3847
34,36,52,2022-01-30 16:04:08,3848
34,36,52,2022-01-30 16:04:09,3849
34,36,52,2022-01-30 16:04:10,3850
34,36,52,2022-01-30 16:04:11,3851
34,36,52,2022-01-30 16:04:12,3852
34,36,52,2022-01-30 16:04:13,3853
34,36,52,2022-01-30 16:04:14,3854
34,36,52,2022-01-30 16:04:15,3855
34,36,52,2022-01-30 16:04:16,3856
34,36,52,2022-01-30 16:04:17,3857
34,36,52,2022-01-30 16:04:18,3858
34,36,52,2022-01-30 16:04:19,3859
34,36,52,2022-01-30 16:04:20,3860
34,36,52,2022-01-30 16:04:21,3861
34,36,52,2022-01-30 16:04:22,3862
34,36,52,2022-01-30 16:04:23,3863
34,36,52,2022-01-30 16:04:24,3864
34,36,52,2022-01-30 16:04:25,3865
34,36,52,2022-01-30 16:04:26,3866
34,36,52,2022-01-30 16:04:27,3867
34,36,52,2022-01-30 16:04:28,3868
34,36,52,2022-01-30 16:04:29,3869
34,36,52,2022-01-30 16:04:30,3870
