id,row,col,time, time_delta(s) 
57,99,51,2022-01-30 16:18:05,4685
57,96,52,2022-01-30 16:18:06,4686
57,93,52,2022-01-30 16:18:07,4687
57,90,52,2022-01-30 16:18:08,4688
57,87,52,2022-01-30 16:18:09,4689
57,84,52,2022-01-30 16:18:10,4690
57,81,52,2022-01-30 16:18:11,4691
57,78,52,2022-01-30 16:18:12,4692
57,75,52,2022-01-30 16:18:13,4693
57,72,52,2022-01-30 16:18:14,4694
57,69,52,2022-01-30 16:18:15,4695
57,66,52,2022-01-30 16:18:16,4696
57,63,52,2022-01-30 16:18:17,4697
57,60,52,2022-01-30 16:18:18,4698
57,57,52,2022-01-30 16:18:19,4699
57,54,52,2022-01-30 16:18:20,4700
57,51,52,2022-01-30 16:18:21,4701
57,48,52,2022-01-30 16:18:22,4702
57,45,52,2022-01-30 16:18:23,4703
57,42,52,2022-01-30 16:18:24,4704
57,39,52,2022-01-30 16:18:25,4705
57,36,52,2022-01-30 16:18:26,4706
57,36,52,2022-01-30 16:18:27,4707
57,36,52,2022-01-30 16:18:28,4708
57,36,52,2022-01-30 16:18:29,4709
57,36,52,2022-01-30 16:18:30,4710
57,36,52,2022-01-30 16:18:31,4711
57,36,52,2022-01-30 16:18:32,4712
57,36,52,2022-01-30 16:18:33,4713
57,36,52,2022-01-30 16:18:34,4714
57,36,52,2022-01-30 16:18:35,4715
57,36,52,2022-01-30 16:18:36,4716
57,36,52,2022-01-30 16:18:37,4717
57,36,52,2022-01-30 16:18:38,4718
57,36,52,2022-01-30 16:18:39,4719
57,36,52,2022-01-30 16:18:40,4720
57,36,52,2022-01-30 16:18:41,4721
57,36,52,2022-01-30 16:18:42,4722
57,36,52,2022-01-30 16:18:43,4723
57,36,52,2022-01-30 16:18:44,4724
57,36,52,2022-01-30 16:18:45,4725
57,36,52,2022-01-30 16:18:46,4726
57,36,52,2022-01-30 16:18:47,4727
57,36,52,2022-01-30 16:18:48,4728
57,36,52,2022-01-30 16:18:49,4729
57,36,52,2022-01-30 16:18:50,4730
57,36,52,2022-01-30 16:18:51,4731
57,36,52,2022-01-30 16:18:52,4732
57,36,52,2022-01-30 16:18:53,4733
57,36,52,2022-01-30 16:18:54,4734
57,36,52,2022-01-30 16:18:55,4735
57,36,52,2022-01-30 16:18:56,4736
57,36,52,2022-01-30 16:18:57,4737
57,36,52,2022-01-30 16:18:58,4738
57,36,52,2022-01-30 16:18:59,4739
57,36,52,2022-01-30 16:19:00,4740
57,36,52,2022-01-30 16:19:01,4741
57,36,52,2022-01-30 16:19:02,4742
57,36,52,2022-01-30 16:19:03,4743
57,36,52,2022-01-30 16:19:04,4744
57,36,52,2022-01-30 16:19:05,4745
57,36,52,2022-01-30 16:19:06,4746
57,36,52,2022-01-30 16:19:07,4747
57,36,52,2022-01-30 16:19:08,4748
57,36,52,2022-01-30 16:19:09,4749
57,36,52,2022-01-30 16:19:10,4750
57,36,52,2022-01-30 16:19:11,4751
57,36,52,2022-01-30 16:19:12,4752
57,36,52,2022-01-30 16:19:13,4753
57,36,52,2022-01-30 16:19:14,4754
57,36,52,2022-01-30 16:19:15,4755
57,36,52,2022-01-30 16:19:16,4756
57,36,52,2022-01-30 16:19:17,4757
57,36,52,2022-01-30 16:19:18,4758
57,36,52,2022-01-30 16:19:19,4759
57,36,52,2022-01-30 16:19:20,4760
57,36,52,2022-01-30 16:19:21,4761
57,36,52,2022-01-30 16:19:22,4762
57,36,52,2022-01-30 16:19:23,4763
57,36,52,2022-01-30 16:19:24,4764
57,36,52,2022-01-30 16:19:25,4765
57,36,52,2022-01-30 16:19:26,4766
57,36,52,2022-01-30 16:19:27,4767
57,36,52,2022-01-30 16:19:28,4768
57,36,52,2022-01-30 16:19:29,4769
57,36,52,2022-01-30 16:19:30,4770
57,36,52,2022-01-30 16:19:31,4771
57,36,52,2022-01-30 16:19:32,4772
57,36,52,2022-01-30 16:19:33,4773
57,36,52,2022-01-30 16:19:34,4774
57,36,52,2022-01-30 16:19:35,4775
57,36,52,2022-01-30 16:19:36,4776
57,36,52,2022-01-30 16:19:37,4777
57,36,52,2022-01-30 16:19:38,4778
57,36,52,2022-01-30 16:19:39,4779
57,36,52,2022-01-30 16:19:40,4780
57,36,52,2022-01-30 16:19:41,4781
57,36,52,2022-01-30 16:19:42,4782
57,36,52,2022-01-30 16:19:43,4783
57,36,52,2022-01-30 16:19:44,4784
57,36,52,2022-01-30 16:19:45,4785
57,36,52,2022-01-30 16:19:46,4786
57,36,52,2022-01-30 16:19:47,4787
57,36,52,2022-01-30 16:19:48,4788
57,36,52,2022-01-30 16:19:49,4789
57,36,52,2022-01-30 16:19:50,4790
57,36,52,2022-01-30 16:19:51,4791
57,36,52,2022-01-30 16:19:52,4792
57,36,52,2022-01-30 16:19:53,4793
57,36,52,2022-01-30 16:19:54,4794
57,36,52,2022-01-30 16:19:55,4795
57,36,52,2022-01-30 16:19:56,4796
57,36,52,2022-01-30 16:19:57,4797
57,36,52,2022-01-30 16:19:58,4798
57,36,52,2022-01-30 16:19:59,4799
57,36,52,2022-01-30 16:20:00,4800
57,36,52,2022-01-30 16:20:01,4801
57,36,52,2022-01-30 16:20:02,4802
57,36,52,2022-01-30 16:20:03,4803
57,36,52,2022-01-30 16:20:04,4804
57,36,52,2022-01-30 16:20:05,4805
57,36,52,2022-01-30 16:20:06,4806
57,36,52,2022-01-30 16:20:07,4807
57,36,52,2022-01-30 16:20:08,4808
57,36,52,2022-01-30 16:20:09,4809
57,36,52,2022-01-30 16:20:10,4810
57,36,52,2022-01-30 16:20:11,4811
57,36,52,2022-01-30 16:20:12,4812
57,36,52,2022-01-30 16:20:13,4813
57,36,52,2022-01-30 16:20:14,4814
57,36,52,2022-01-30 16:20:15,4815
57,36,52,2022-01-30 16:20:16,4816
57,36,52,2022-01-30 16:20:17,4817
57,36,52,2022-01-30 16:20:18,4818
57,36,52,2022-01-30 16:20:19,4819
57,36,52,2022-01-30 16:20:20,4820
57,36,52,2022-01-30 16:20:21,4821
57,36,52,2022-01-30 16:20:22,4822
57,36,52,2022-01-30 16:20:23,4823
57,36,52,2022-01-30 16:20:24,4824
57,36,52,2022-01-30 16:20:25,4825
57,36,52,2022-01-30 16:20:26,4826
57,36,52,2022-01-30 16:20:27,4827
57,36,52,2022-01-30 16:20:28,4828
57,36,52,2022-01-30 16:20:29,4829
57,36,52,2022-01-30 16:20:30,4830
57,36,52,2022-01-30 16:20:31,4831
57,36,52,2022-01-30 16:20:32,4832
57,36,52,2022-01-30 16:20:33,4833
57,36,52,2022-01-30 16:20:34,4834
57,36,52,2022-01-30 16:20:35,4835
57,36,52,2022-01-30 16:20:36,4836
57,36,52,2022-01-30 16:20:37,4837
57,36,52,2022-01-30 16:20:38,4838
57,36,52,2022-01-30 16:20:39,4839
57,36,52,2022-01-30 16:20:40,4840
57,36,52,2022-01-30 16:20:41,4841
57,36,52,2022-01-30 16:20:42,4842
57,36,52,2022-01-30 16:20:43,4843
57,36,52,2022-01-30 16:20:44,4844
57,36,52,2022-01-30 16:20:45,4845
57,36,52,2022-01-30 16:20:46,4846
57,36,52,2022-01-30 16:20:47,4847
57,36,52,2022-01-30 16:20:48,4848
57,36,52,2022-01-30 16:20:49,4849
57,36,52,2022-01-30 16:20:50,4850
57,36,52,2022-01-30 16:20:51,4851
57,36,52,2022-01-30 16:20:52,4852
57,36,52,2022-01-30 16:20:53,4853
57,36,52,2022-01-30 16:20:54,4854
57,36,52,2022-01-30 16:20:55,4855
57,36,52,2022-01-30 16:20:56,4856
57,36,52,2022-01-30 16:20:57,4857
57,36,52,2022-01-30 16:20:58,4858
57,36,52,2022-01-30 16:20:59,4859
57,36,52,2022-01-30 16:21:00,4860
57,36,52,2022-01-30 16:21:01,4861
57,36,52,2022-01-30 16:21:02,4862
57,36,52,2022-01-30 16:21:03,4863
57,36,52,2022-01-30 16:21:04,4864
57,36,52,2022-01-30 16:21:05,4865
57,36,52,2022-01-30 16:21:06,4866
57,36,52,2022-01-30 16:21:07,4867
57,36,52,2022-01-30 16:21:08,4868
57,36,52,2022-01-30 16:21:09,4869
57,36,52,2022-01-30 16:21:10,4870
57,36,52,2022-01-30 16:21:11,4871
57,36,52,2022-01-30 16:21:12,4872
57,36,52,2022-01-30 16:21:13,4873
57,36,52,2022-01-30 16:21:14,4874
57,36,52,2022-01-30 16:21:15,4875
57,36,52,2022-01-30 16:21:16,4876
57,36,52,2022-01-30 16:21:17,4877
57,36,52,2022-01-30 16:21:18,4878
57,36,52,2022-01-30 16:21:19,4879
57,36,52,2022-01-30 16:21:20,4880
57,36,52,2022-01-30 16:21:21,4881
57,36,52,2022-01-30 16:21:22,4882
57,36,52,2022-01-30 16:21:23,4883
57,36,52,2022-01-30 16:21:24,4884
57,36,52,2022-01-30 16:21:25,4885
57,36,52,2022-01-30 16:21:26,4886
57,36,52,2022-01-30 16:21:27,4887
57,36,52,2022-01-30 16:21:28,4888
57,36,52,2022-01-30 16:21:29,4889
57,36,52,2022-01-30 16:21:30,4890
57,36,52,2022-01-30 16:21:31,4891
57,36,52,2022-01-30 16:21:32,4892
57,36,52,2022-01-30 16:21:33,4893
57,36,52,2022-01-30 16:21:34,4894
57,36,52,2022-01-30 16:21:35,4895
57,36,52,2022-01-30 16:21:36,4896
57,36,52,2022-01-30 16:21:37,4897
57,36,52,2022-01-30 16:21:38,4898
57,36,52,2022-01-30 16:21:39,4899
57,36,52,2022-01-30 16:21:40,4900
57,36,52,2022-01-30 16:21:41,4901
57,36,52,2022-01-30 16:21:42,4902
57,36,52,2022-01-30 16:21:43,4903
57,36,52,2022-01-30 16:21:44,4904
57,36,52,2022-01-30 16:21:45,4905
57,36,52,2022-01-30 16:21:46,4906
57,36,52,2022-01-30 16:21:47,4907
57,36,52,2022-01-30 16:21:48,4908
57,36,52,2022-01-30 16:21:49,4909
57,36,52,2022-01-30 16:21:50,4910
57,36,52,2022-01-30 16:21:51,4911
57,36,52,2022-01-30 16:21:52,4912
57,36,52,2022-01-30 16:21:53,4913
57,36,52,2022-01-30 16:21:54,4914
57,36,52,2022-01-30 16:21:55,4915
57,36,52,2022-01-30 16:21:56,4916
57,36,52,2022-01-30 16:21:57,4917
57,36,52,2022-01-30 16:21:58,4918
57,36,52,2022-01-30 16:21:59,4919
