id,row,col,time, time_delta(s) 
55,99,51,2022-01-30 16:16:20,4580
55,96,52,2022-01-30 16:16:21,4581
55,93,52,2022-01-30 16:16:22,4582
55,90,52,2022-01-30 16:16:23,4583
55,87,52,2022-01-30 16:16:24,4584
55,84,52,2022-01-30 16:16:25,4585
55,81,52,2022-01-30 16:16:26,4586
55,78,52,2022-01-30 16:16:27,4587
55,75,52,2022-01-30 16:16:28,4588
55,72,52,2022-01-30 16:16:29,4589
55,69,52,2022-01-30 16:16:30,4590
55,69,52,2022-01-30 16:16:31,4591
55,69,52,2022-01-30 16:16:32,4592
55,69,52,2022-01-30 16:16:33,4593
55,69,52,2022-01-30 16:16:34,4594
55,69,52,2022-01-30 16:16:35,4595
55,69,52,2022-01-30 16:16:36,4596
55,69,52,2022-01-30 16:16:37,4597
55,69,52,2022-01-30 16:16:38,4598
55,69,52,2022-01-30 16:16:39,4599
55,69,52,2022-01-30 16:16:40,4600
55,69,52,2022-01-30 16:16:41,4601
55,69,52,2022-01-30 16:16:42,4602
55,69,52,2022-01-30 16:16:43,4603
55,69,52,2022-01-30 16:16:44,4604
55,69,52,2022-01-30 16:16:45,4605
55,69,52,2022-01-30 16:16:46,4606
55,69,52,2022-01-30 16:16:47,4607
55,69,52,2022-01-30 16:16:48,4608
55,69,52,2022-01-30 16:16:49,4609
55,69,52,2022-01-30 16:16:50,4610
55,69,52,2022-01-30 16:16:51,4611
55,69,52,2022-01-30 16:16:52,4612
55,69,52,2022-01-30 16:16:53,4613
55,69,52,2022-01-30 16:16:54,4614
55,69,52,2022-01-30 16:16:55,4615
55,69,52,2022-01-30 16:16:56,4616
55,69,52,2022-01-30 16:16:57,4617
55,69,52,2022-01-30 16:16:58,4618
55,69,52,2022-01-30 16:16:59,4619
55,69,52,2022-01-30 16:17:00,4620
55,69,52,2022-01-30 16:17:01,4621
55,69,52,2022-01-30 16:17:02,4622
55,69,52,2022-01-30 16:17:03,4623
55,69,52,2022-01-30 16:17:04,4624
55,69,52,2022-01-30 16:17:05,4625
55,69,52,2022-01-30 16:17:06,4626
55,69,52,2022-01-30 16:17:07,4627
55,69,52,2022-01-30 16:17:08,4628
55,69,52,2022-01-30 16:17:09,4629
55,69,52,2022-01-30 16:17:10,4630
55,69,52,2022-01-30 16:17:11,4631
55,69,52,2022-01-30 16:17:12,4632
55,69,52,2022-01-30 16:17:13,4633
55,69,52,2022-01-30 16:17:14,4634
55,69,52,2022-01-30 16:17:15,4635
55,69,52,2022-01-30 16:17:16,4636
55,69,52,2022-01-30 16:17:17,4637
55,69,52,2022-01-30 16:17:18,4638
55,69,52,2022-01-30 16:17:19,4639
55,69,52,2022-01-30 16:17:20,4640
55,69,52,2022-01-30 16:17:21,4641
55,69,52,2022-01-30 16:17:22,4642
55,69,52,2022-01-30 16:17:23,4643
55,69,52,2022-01-30 16:17:24,4644
55,69,52,2022-01-30 16:17:25,4645
55,69,52,2022-01-30 16:17:26,4646
55,69,52,2022-01-30 16:17:27,4647
55,69,52,2022-01-30 16:17:28,4648
55,69,52,2022-01-30 16:17:29,4649
55,69,52,2022-01-30 16:17:30,4650
55,69,52,2022-01-30 16:17:31,4651
55,69,52,2022-01-30 16:17:32,4652
55,69,52,2022-01-30 16:17:33,4653
55,69,52,2022-01-30 16:17:34,4654
55,69,52,2022-01-30 16:17:35,4655
55,69,52,2022-01-30 16:17:36,4656
55,69,52,2022-01-30 16:17:37,4657
55,69,52,2022-01-30 16:17:38,4658
55,69,52,2022-01-30 16:17:39,4659
55,69,52,2022-01-30 16:17:40,4660
55,69,52,2022-01-30 16:17:41,4661
55,69,52,2022-01-30 16:17:42,4662
55,69,52,2022-01-30 16:17:43,4663
55,69,52,2022-01-30 16:17:44,4664
55,69,52,2022-01-30 16:17:45,4665
55,69,52,2022-01-30 16:17:46,4666
55,69,52,2022-01-30 16:17:47,4667
55,69,52,2022-01-30 16:17:48,4668
55,69,52,2022-01-30 16:17:49,4669
55,69,52,2022-01-30 16:17:50,4670
55,69,52,2022-01-30 16:17:51,4671
55,69,52,2022-01-30 16:17:52,4672
55,69,52,2022-01-30 16:17:53,4673
55,69,52,2022-01-30 16:17:54,4674
55,69,52,2022-01-30 16:17:55,4675
55,69,52,2022-01-30 16:17:56,4676
55,69,52,2022-01-30 16:17:57,4677
55,69,52,2022-01-30 16:17:58,4678
55,69,52,2022-01-30 16:17:59,4679
55,69,52,2022-01-30 16:18:00,4680
55,69,52,2022-01-30 16:18:01,4681
55,69,52,2022-01-30 16:18:02,4682
55,69,52,2022-01-30 16:18:03,4683
55,69,52,2022-01-30 16:18:04,4684
55,69,52,2022-01-30 16:18:05,4685
55,69,52,2022-01-30 16:18:06,4686
55,69,52,2022-01-30 16:18:07,4687
55,69,52,2022-01-30 16:18:08,4688
55,69,52,2022-01-30 16:18:09,4689
55,69,52,2022-01-30 16:18:10,4690
55,69,52,2022-01-30 16:18:11,4691
55,69,52,2022-01-30 16:18:12,4692
55,69,52,2022-01-30 16:18:13,4693
55,69,52,2022-01-30 16:18:14,4694
55,69,52,2022-01-30 16:18:15,4695
55,69,52,2022-01-30 16:18:16,4696
55,69,52,2022-01-30 16:18:17,4697
55,69,52,2022-01-30 16:18:18,4698
55,69,52,2022-01-30 16:18:19,4699
55,69,52,2022-01-30 16:18:20,4700
55,69,52,2022-01-30 16:18:21,4701
55,69,52,2022-01-30 16:18:22,4702
55,69,52,2022-01-30 16:18:23,4703
55,69,52,2022-01-30 16:18:24,4704
55,69,52,2022-01-30 16:18:25,4705
55,69,52,2022-01-30 16:18:26,4706
55,69,52,2022-01-30 16:18:27,4707
55,69,52,2022-01-30 16:18:28,4708
55,69,52,2022-01-30 16:18:29,4709
55,69,52,2022-01-30 16:18:30,4710
55,69,52,2022-01-30 16:18:31,4711
55,69,52,2022-01-30 16:18:32,4712
55,69,52,2022-01-30 16:18:33,4713
55,69,52,2022-01-30 16:18:34,4714
55,69,52,2022-01-30 16:18:35,4715
55,69,52,2022-01-30 16:18:36,4716
55,69,52,2022-01-30 16:18:37,4717
55,69,52,2022-01-30 16:18:38,4718
55,69,52,2022-01-30 16:18:39,4719
55,69,52,2022-01-30 16:18:40,4720
55,69,52,2022-01-30 16:18:41,4721
55,69,52,2022-01-30 16:18:42,4722
55,69,52,2022-01-30 16:18:43,4723
55,69,52,2022-01-30 16:18:44,4724
55,69,52,2022-01-30 16:18:45,4725
55,69,52,2022-01-30 16:18:46,4726
55,69,52,2022-01-30 16:18:47,4727
55,69,52,2022-01-30 16:18:48,4728
55,69,52,2022-01-30 16:18:49,4729
55,69,52,2022-01-30 16:18:50,4730
55,69,52,2022-01-30 16:18:51,4731
55,69,52,2022-01-30 16:18:52,4732
55,69,52,2022-01-30 16:18:53,4733
55,69,52,2022-01-30 16:18:54,4734
55,69,52,2022-01-30 16:18:55,4735
55,69,52,2022-01-30 16:18:56,4736
55,69,52,2022-01-30 16:18:57,4737
55,69,52,2022-01-30 16:18:58,4738
55,69,52,2022-01-30 16:18:59,4739
55,69,52,2022-01-30 16:19:00,4740
55,69,52,2022-01-30 16:19:01,4741
55,69,52,2022-01-30 16:19:02,4742
55,69,52,2022-01-30 16:19:03,4743
55,69,52,2022-01-30 16:19:04,4744
55,69,52,2022-01-30 16:19:05,4745
55,69,52,2022-01-30 16:19:06,4746
55,69,52,2022-01-30 16:19:07,4747
55,69,52,2022-01-30 16:19:08,4748
55,69,52,2022-01-30 16:19:09,4749
55,69,52,2022-01-30 16:19:10,4750
55,69,52,2022-01-30 16:19:11,4751
55,69,52,2022-01-30 16:19:12,4752
55,69,52,2022-01-30 16:19:13,4753
55,69,52,2022-01-30 16:19:14,4754
55,69,52,2022-01-30 16:19:15,4755
55,69,52,2022-01-30 16:19:16,4756
55,69,52,2022-01-30 16:19:17,4757
55,69,52,2022-01-30 16:19:18,4758
55,69,52,2022-01-30 16:19:19,4759
55,69,52,2022-01-30 16:19:20,4760
55,69,52,2022-01-30 16:19:21,4761
55,69,52,2022-01-30 16:19:22,4762
55,69,52,2022-01-30 16:19:23,4763
55,69,52,2022-01-30 16:19:24,4764
55,69,52,2022-01-30 16:19:25,4765
55,69,52,2022-01-30 16:19:26,4766
55,69,52,2022-01-30 16:19:27,4767
55,69,52,2022-01-30 16:19:28,4768
55,69,52,2022-01-30 16:19:29,4769
55,69,52,2022-01-30 16:19:30,4770
55,99,51,2022-01-30 16:19:31,4771
55,96,52,2022-01-30 16:19:32,4772
55,93,52,2022-01-30 16:19:33,4773
55,90,52,2022-01-30 16:19:34,4774
55,87,52,2022-01-30 16:19:35,4775
55,84,52,2022-01-30 16:19:36,4776
55,81,52,2022-01-30 16:19:37,4777
55,78,52,2022-01-30 16:19:38,4778
55,75,52,2022-01-30 16:19:39,4779
55,72,52,2022-01-30 16:19:40,4780
55,69,52,2022-01-30 16:19:41,4781
55,69,52,2022-01-30 16:19:42,4782
55,69,52,2022-01-30 16:19:43,4783
55,69,52,2022-01-30 16:19:44,4784
55,69,52,2022-01-30 16:19:45,4785
55,69,52,2022-01-30 16:19:46,4786
55,69,52,2022-01-30 16:19:47,4787
55,69,52,2022-01-30 16:19:48,4788
55,69,52,2022-01-30 16:19:49,4789
55,69,52,2022-01-30 16:19:50,4790
55,69,52,2022-01-30 16:19:51,4791
