id,row,col,time, time_delta(s) 
30,99,51,2022-01-30 15:58:23,3503
30,96,52,2022-01-30 15:58:24,3504
30,93,52,2022-01-30 15:58:25,3505
30,90,52,2022-01-30 15:58:26,3506
30,87,52,2022-01-30 15:58:27,3507
30,84,52,2022-01-30 15:58:28,3508
30,81,52,2022-01-30 15:58:29,3509
30,78,52,2022-01-30 15:58:30,3510
30,75,52,2022-01-30 15:58:31,3511
30,72,52,2022-01-30 15:58:32,3512
30,69,52,2022-01-30 15:58:33,3513
30,66,52,2022-01-30 15:58:34,3514
30,63,52,2022-01-30 15:58:35,3515
30,60,52,2022-01-30 15:58:36,3516
30,57,52,2022-01-30 15:58:37,3517
30,54,52,2022-01-30 15:58:38,3518
30,51,52,2022-01-30 15:58:39,3519
30,48,52,2022-01-30 15:58:40,3520
30,45,52,2022-01-30 15:58:41,3521
30,42,52,2022-01-30 15:58:42,3522
30,39,52,2022-01-30 15:58:43,3523
30,36,52,2022-01-30 15:58:44,3524
30,36,52,2022-01-30 15:58:45,3525
30,36,52,2022-01-30 15:58:46,3526
30,36,52,2022-01-30 15:58:47,3527
30,36,52,2022-01-30 15:58:48,3528
30,36,52,2022-01-30 15:58:49,3529
30,36,52,2022-01-30 15:58:50,3530
30,36,52,2022-01-30 15:58:51,3531
30,36,52,2022-01-30 15:58:52,3532
30,36,52,2022-01-30 15:58:53,3533
30,36,52,2022-01-30 15:58:54,3534
30,36,52,2022-01-30 15:58:55,3535
30,36,52,2022-01-30 15:58:56,3536
30,36,52,2022-01-30 15:58:57,3537
30,36,52,2022-01-30 15:58:58,3538
30,36,52,2022-01-30 15:58:59,3539
30,36,52,2022-01-30 15:59:00,3540
30,36,52,2022-01-30 15:59:01,3541
30,36,52,2022-01-30 15:59:02,3542
30,36,52,2022-01-30 15:59:03,3543
30,36,52,2022-01-30 15:59:04,3544
30,36,52,2022-01-30 15:59:05,3545
30,36,52,2022-01-30 15:59:06,3546
30,36,52,2022-01-30 15:59:07,3547
30,36,52,2022-01-30 15:59:08,3548
30,36,52,2022-01-30 15:59:09,3549
30,36,52,2022-01-30 15:59:10,3550
30,36,52,2022-01-30 15:59:11,3551
30,36,52,2022-01-30 15:59:12,3552
30,36,52,2022-01-30 15:59:13,3553
30,36,52,2022-01-30 15:59:14,3554
30,36,52,2022-01-30 15:59:15,3555
30,36,52,2022-01-30 15:59:16,3556
30,36,52,2022-01-30 15:59:17,3557
30,36,52,2022-01-30 15:59:18,3558
30,36,52,2022-01-30 15:59:19,3559
30,36,52,2022-01-30 15:59:20,3560
30,36,52,2022-01-30 15:59:21,3561
30,36,52,2022-01-30 15:59:22,3562
30,36,52,2022-01-30 15:59:23,3563
30,36,52,2022-01-30 15:59:24,3564
30,36,52,2022-01-30 15:59:25,3565
30,36,52,2022-01-30 15:59:26,3566
30,36,52,2022-01-30 15:59:27,3567
30,36,52,2022-01-30 15:59:28,3568
30,36,52,2022-01-30 15:59:29,3569
30,36,52,2022-01-30 15:59:30,3570
30,36,52,2022-01-30 15:59:31,3571
30,36,52,2022-01-30 15:59:32,3572
30,36,52,2022-01-30 15:59:33,3573
30,36,52,2022-01-30 15:59:34,3574
30,36,52,2022-01-30 15:59:35,3575
30,36,52,2022-01-30 15:59:36,3576
30,36,52,2022-01-30 15:59:37,3577
30,36,52,2022-01-30 15:59:38,3578
30,36,52,2022-01-30 15:59:39,3579
30,36,52,2022-01-30 15:59:40,3580
30,36,52,2022-01-30 15:59:41,3581
30,36,52,2022-01-30 15:59:42,3582
30,36,52,2022-01-30 15:59:43,3583
30,36,52,2022-01-30 15:59:44,3584
30,36,52,2022-01-30 15:59:45,3585
30,36,52,2022-01-30 15:59:46,3586
30,36,52,2022-01-30 15:59:47,3587
30,36,52,2022-01-30 15:59:48,3588
30,36,52,2022-01-30 15:59:49,3589
30,36,52,2022-01-30 15:59:50,3590
30,36,52,2022-01-30 15:59:51,3591
30,36,52,2022-01-30 15:59:52,3592
30,36,52,2022-01-30 15:59:53,3593
30,36,52,2022-01-30 15:59:54,3594
30,36,52,2022-01-30 15:59:55,3595
30,36,52,2022-01-30 15:59:56,3596
30,36,52,2022-01-30 15:59:57,3597
30,36,52,2022-01-30 15:59:58,3598
30,36,52,2022-01-30 15:59:59,3599
30,36,52,2022-01-30 16:00:00,3600
30,36,52,2022-01-30 16:00:01,3601
30,36,52,2022-01-30 16:00:02,3602
30,36,52,2022-01-30 16:00:03,3603
30,36,52,2022-01-30 16:00:04,3604
30,36,52,2022-01-30 16:00:05,3605
30,36,52,2022-01-30 16:00:06,3606
30,36,52,2022-01-30 16:00:07,3607
30,36,52,2022-01-30 16:00:08,3608
30,36,52,2022-01-30 16:00:09,3609
30,36,52,2022-01-30 16:00:10,3610
30,36,52,2022-01-30 16:00:11,3611
30,36,52,2022-01-30 16:00:12,3612
30,36,52,2022-01-30 16:00:13,3613
30,36,52,2022-01-30 16:00:14,3614
30,36,52,2022-01-30 16:00:15,3615
